variable,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,gene,significant,cell_type,cluster_id,timepoint,grouping,n_sterile,n_infection
PF4,25.25588412131403,-1.030664023169873,0.34033773413874013,-3.0283565993000305,0.0024588774527215538,,,PF4,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
TSPO,557.9273813955175,0.3462202050128586,0.11471975104610084,3.0179651006540964,0.0025447820906305393,0.1355096463260762,,TSPO,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
PHF20,30.851371484957586,-0.5698140937519611,0.19008853200301673,-2.9976247790840858,0.0027209244690648733,,,PHF20,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
PIAS2,7.505465898976545,-1.075863473446014,0.35933471206522477,-2.9940427053725007,0.002753074074123771,,,PIAS2,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
RGCC,109.28873222920846,-1.2239220984861297,0.41179889769977923,-2.9721354411648435,0.0029573619062872912,0.1404969527537685,,RGCC,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
CIRBP,102.04884802621626,-0.523506870563318,0.17631220067708603,-2.969203881256723,0.0029857242484047784,0.1404969527537685,,CIRBP,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
RPS11,1384.9926478584723,-0.30509540621442804,0.1033832144416173,-2.951111627378562,0.003166324622487168,0.1404969527537685,,RPS11,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
NUFIP1,10.653689764092665,0.9634531962281424,0.3265940808180815,2.9500020141663326,0.0031777185785228637,,,NUFIP1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
NAP1L1,213.36128743895435,-0.42457328194505467,0.14543136007466953,-2.919406665296013,0.0035069839493132708,0.1404969527537685,,NAP1L1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
PPBP,51.81460506352383,-1.3845171113430867,0.4754568898985095,-2.9119719174510736,0.003591549234811329,,,PPBP,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
RAB11FIP4,5.587380578553611,-1.322643596350884,0.4544779918192513,-2.9102478451297755,0.0036114224648649005,,,RAB11FIP4,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
NFE2,13.463600053946207,0.8385898110658715,0.288599521788551,2.905721415852808,0.003664075104653593,,,NFE2,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
BLOC1S1,105.0738194281376,0.4499736771719103,0.1556139026026343,2.8916033185089782,0.003832815449987045,0.1404969527537685,,BLOC1S1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
TRIB1,102.09691918914491,-0.5463906833016936,0.18898408628882077,-2.891199433938872,0.003837744946510324,0.1404969527537685,,TRIB1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
AP1S1,7.609868462801184,0.98853820156123,0.3423887133696971,2.8871810400299247,0.0038871049798324393,,,AP1S1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
EIF1,1589.72542142136,-0.2742707876827123,0.09501794734962665,-2.886515603978578,0.003895334310702436,0.1404969527537685,,EIF1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
RPS27A,1340.1317879177652,-0.314181102632631,0.10903323430081915,-2.881516857198013,0.003957660640951225,0.1404969527537685,,RPS27A,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
MIR4435-2HG,24.81706735150086,0.8120698254942229,0.28197424944974797,2.879943211406423,0.003977468068611557,,,MIR4435-2HG,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
TP53INP2,25.896027073405055,-0.6354520701107459,0.22089997510328607,-2.876650709506092,0.0040192021565836605,,,TP53INP2,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
C2orf49,15.989461270038609,0.7278326020267861,0.2539234204559193,2.8663468722970222,0.004152389894385531,,,C2orf49,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
ARMCX3,14.060723404454608,0.7012518325651454,0.2465638522304557,2.844098298357647,0.004453730541239825,,,ARMCX3,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
RPL11,1645.7622897414076,-0.3023862908349299,0.10681380556188327,-2.8309663647340084,0.004640760099902279,0.1521486223089294,,RPL11,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
SF3B5,133.9195527408919,0.6397096728960413,0.2259811613508034,2.8308097412730064,0.004643033075155123,0.1521486223089294,,SF3B5,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
STAT3,53.99517655084887,0.43954941496578953,0.15540339650246396,2.8284414939336306,0.004677524997378849,,,STAT3,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
AC245128.3,124.11837837212336,-0.8566184573060328,0.30448972359308846,-2.813291848400092,0.004903712249047336,0.15352927309430778,,AC245128.3,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
PKM,146.37913780481082,0.414139634544058,0.1476902046094955,2.804110371700518,0.005045562965540632,0.15352927309430778,,PKM,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
SFT2D2,28.23764053967629,-0.5771551871711127,0.2058774804673147,-2.8033915407408654,0.005056823738964706,,,SFT2D2,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
FUCA2,14.42755236518669,0.6453790595117791,0.2307851032756905,2.796450248960932,0.005166736507847247,,,FUCA2,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
DYSF,14.525417550206747,0.905097999048305,0.32390916931876634,2.794295700093558,0.005201289410863809,,,DYSF,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
PTGIR,6.0383323756048775,-1.3904449399541423,0.49890469079955857,-2.7869951227072582,0.005319927967650773,,,PTGIR,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
