variable,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,gene,significant,cell_type,cluster_id,timepoint,grouping,n_sterile,n_infection
ERG28,9.635138132514331,0.5632297324635163,0.2613407899022513,2.1551543204341725,0.031149760138104294,0.9996736606099077,,ERG28,False,NK,0,TP3M,DRVI_leiden,16,5
POGZ,11.238257842008741,-0.6468578151611728,0.300337495380748,-2.153769759387283,0.03125823235039544,0.9996736606099077,,POGZ,False,NK,0,TP3M,DRVI_leiden,16,5
NEU1,49.99389154085392,-0.4433849684620215,0.20669265256564956,-2.145141411454836,0.03194154229323642,0.9996736606099077,,NEU1,False,NK,0,TP3M,DRVI_leiden,16,5
WASHC1,9.983175176089341,-0.6033682498981513,0.282111723421098,-2.138756385524345,0.03245540341091972,0.9996736606099077,,WASHC1,False,NK,0,TP3M,DRVI_leiden,16,5
UQCRH,80.834531074033,0.23522761385076216,0.11021136315115734,2.1343317705647307,0.03281563235871327,0.9996736606099077,,UQCRH,False,NK,0,TP3M,DRVI_leiden,16,5
PTBP3,48.37032748749871,-0.3269968891462485,0.15323124292335014,-2.1340092458156206,0.032842023981957985,0.9996736606099077,,PTBP3,False,NK,0,TP3M,DRVI_leiden,16,5
ERH,50.55716792851597,0.2921168654113913,0.1371890897664891,2.1293009954990323,0.03322936549995762,0.9996736606099077,,ERH,False,NK,0,TP3M,DRVI_leiden,16,5
RPL22L1,60.77532150430077,-0.4141779989845202,0.19512120912712752,-2.1226703177852406,0.033781487969305066,0.9996736606099077,,RPL22L1,False,NK,0,TP3M,DRVI_leiden,16,5
GTPBP6,14.47328870023571,0.4630592382384055,0.21816954543360825,2.122474231305213,0.03379793439070037,0.9996736606099077,,GTPBP6,False,NK,0,TP3M,DRVI_leiden,16,5
TAF1,11.00568926044903,-0.6129515735314347,0.28951131830779137,-2.117193818584256,0.03424340180498537,0.9996736606099077,,TAF1,False,NK,0,TP3M,DRVI_leiden,16,5
ENO1,69.8366240127915,0.28038442157256593,0.13261190424700714,2.114323168531786,0.034487674846368124,0.9996736606099077,,ENO1,False,NK,0,TP3M,DRVI_leiden,16,5
AC026979.2,14.924096014772807,-0.5378852037231682,0.25449462033844517,-2.113542529927941,0.0345543588432613,0.9996736606099077,,AC026979.2,False,NK,0,TP3M,DRVI_leiden,16,5
CITED2,36.944079367841276,-0.5104074222604321,0.24180757327092053,-2.110799985939949,0.0347895073485807,0.9996736606099077,,CITED2,False,NK,0,TP3M,DRVI_leiden,16,5
PTGER4,53.38695912236538,-0.37687019021240525,0.17944693770322842,-2.100176213849232,0.03571334295593037,0.9996736606099077,,PTGER4,False,NK,0,TP3M,DRVI_leiden,16,5
TAX1BP1,69.78350650008288,-0.29416253752147714,0.14047503733962483,-2.094055592313415,0.03625502832021639,0.9996736606099077,,TAX1BP1,False,NK,0,TP3M,DRVI_leiden,16,5
NAA38,29.515264111014112,0.4131007958100069,0.19762578165506112,2.0903183397955587,0.03658921289580546,0.9996736606099077,,NAA38,False,NK,0,TP3M,DRVI_leiden,16,5
CARD16,33.48217950357233,0.4526362450264598,0.21665412743691162,2.08921127135353,0.036688709260262374,0.9996736606099077,,CARD16,False,NK,0,TP3M,DRVI_leiden,16,5
WWP1,14.46539315592336,-0.5194528355058051,0.24907337427085371,-2.085541407332156,0.03702018360964217,0.9996736606099077,,WWP1,False,NK,0,TP3M,DRVI_leiden,16,5
CCL4,727.5200338909942,-0.7194516379805399,0.34555603749993896,-2.082011482669195,0.037341420894082294,0.9996736606099077,,CCL4,False,NK,0,TP3M,DRVI_leiden,16,5
CLK3,9.297390821281791,-0.6201036638618437,0.2982437701960406,-2.0791839623481128,0.037600445150056803,0.9996736606099077,,CLK3,False,NK,0,TP3M,DRVI_leiden,16,5
CTDNEP1,19.518902303344962,0.40253520190319375,0.1940130093377676,2.0747845893282273,0.03800650346940685,0.9996736606099077,,CTDNEP1,False,NK,0,TP3M,DRVI_leiden,16,5
SPOCK2,52.56722385933521,-0.46649346467410335,0.2250063164564531,-2.073246084913295,0.03814938348525607,0.9996736606099077,,SPOCK2,False,NK,0,TP3M,DRVI_leiden,16,5
COPS9,59.058358212939496,0.2535113214712394,0.12232199229351234,2.072491763075093,0.038219603617606866,0.9996736606099077,,COPS9,False,NK,0,TP3M,DRVI_leiden,16,5
KLF9,21.035206687892593,-0.42559682643109564,0.2055859860683744,-2.070164579649653,0.03843693497428351,0.9996736606099077,,KLF9,False,NK,0,TP3M,DRVI_leiden,16,5
RSRP1,99.4272701409559,-0.32135035161346365,0.1554182458761514,-2.0676488130585327,0.0386730584562854,0.9996736606099077,,RSRP1,False,NK,0,TP3M,DRVI_leiden,16,5
LMAN2,35.68593748518293,0.31299895561953045,0.15151304964803752,2.0658217648355848,0.038845312205488626,0.9996736606099077,,LMAN2,False,NK,0,TP3M,DRVI_leiden,16,5
HES6,6.848812363606983,0.6948298747824964,0.3386376019815383,2.05183910681123,0.04018530133146159,0.9996736606099077,,HES6,False,NK,0,TP3M,DRVI_leiden,16,5
TRIM22,41.337885549891716,-0.3795736494867549,0.1850864068799825,-2.050791605311598,0.040287245422143424,0.9996736606099077,,TRIM22,False,NK,0,TP3M,DRVI_leiden,16,5
CACUL1,9.097447990504959,-0.5881879539440198,0.2870587376899307,-2.0490160260488457,0.04046054785501187,0.9996736606099077,,CACUL1,False,NK,0,TP3M,DRVI_leiden,16,5
STAT1,23.5078794717851,0.6311547441987212,0.3089762063417801,2.0427292822042,0.041079244437495166,0.9996736606099077,,STAT1,False,NK,0,TP3M,DRVI_leiden,16,5
AP1G1,13.983024781531228,-0.5854819978947848,0.28700803013023124,-2.03994988443048,0.04135531750682058,0.9996736606099077,,AP1G1,False,NK,0,TP3M,DRVI_leiden,16,5
DOCK8,34.33626061763763,0.3347582722140575,0.1641366965661375,2.0395090142390524,0.04139925249681985,0.9996736606099077,,DOCK8,False,NK,0,TP3M,DRVI_leiden,16,5
RAP1GAP2,17.465372316365002,-0.5354281904396118,0.26370551623567434,-2.030401935017158,0.04231570013817582,0.9996736606099077,,RAP1GAP2,False,NK,0,TP3M,DRVI_leiden,16,5
KLRC2,10.097825099507846,1.0632991866306367,0.5253163834614689,2.024111983000104,0.04295863094338637,0.9996736606099077,,KLRC2,False,NK,0,TP3M,DRVI_leiden,16,5
TBRG1,18.38389683537601,-0.4283881074482349,0.21240355448689804,-2.016859409359177,0.04371018703683824,0.9996736606099077,,TBRG1,False,NK,0,TP3M,DRVI_leiden,16,5
AC013394.1,7.400404126698915,-0.7527325083111275,0.3743083203686286,-2.010995928623272,0.044325886761969024,0.9996736606099077,,AC013394.1,False,NK,0,TP3M,DRVI_leiden,16,5
SLA,47.42861700744952,-0.36809085276415426,0.18315282787691228,-2.009747034927189,0.04445796909892431,0.9996736606099077,,SLA,False,NK,0,TP3M,DRVI_leiden,16,5
PRR7,8.264873687581119,0.5508576285204309,0.2748169507749429,2.004452880242992,0.04502156959789284,0.9996736606099077,,PRR7,False,NK,0,TP3M,DRVI_leiden,16,5
NUDT4,13.458325615213699,-0.5097525155112906,0.2547074607919339,-2.0013254182911373,0.04535733223702269,0.9996736606099077,,NUDT4,False,NK,0,TP3M,DRVI_leiden,16,5
AKR1A1,10.489432010059755,0.49574236608081057,0.2477734662422273,2.000788759181199,0.04541515930878207,0.9996736606099077,,AKR1A1,False,NK,0,TP3M,DRVI_leiden,16,5
BCL11B,40.29403427258745,-0.5015229117727191,0.2507325771855394,-2.0002303545964737,0.04547539549096099,0.9996736606099077,,BCL11B,False,NK,0,TP3M,DRVI_leiden,16,5
BUB3,35.80283654506637,-0.3430942428337052,0.1715882017641466,-1.9995211751522346,0.04555199309229597,0.9996736606099077,,BUB3,False,NK,0,TP3M,DRVI_leiden,16,5
STAU2,7.351255048448694,0.5703349493715872,0.28571866408009816,1.9961417333650278,0.04591849753166095,0.9996736606099077,,STAU2,False,NK,0,TP3M,DRVI_leiden,16,5
CD44,87.92789573668013,-0.33664928701505725,0.16914126141880284,-1.99034395387117,0.04655305926180843,0.9996736606099077,,CD44,False,NK,0,TP3M,DRVI_leiden,16,5
MED21,10.444916452094171,-0.6156276272212111,0.30960769097757607,-1.9884119327830234,0.046766150140780796,0.9996736606099077,,MED21,False,NK,0,TP3M,DRVI_leiden,16,5
N4BP2,8.817854975955267,-0.6917714818591656,0.34793740166390175,-1.9882067249769213,0.04678883153187923,0.9996736606099077,,N4BP2,False,NK,0,TP3M,DRVI_leiden,16,5
SIK3,13.583072347588645,-0.5164917917523518,0.2598256238149565,-1.9878400912459224,0.04682937819431625,0.9996736606099077,,SIK3,False,NK,0,TP3M,DRVI_leiden,16,5
ISG20,58.15840473464788,0.3258659622513079,0.16439144555682977,1.982256200421674,0.04745057347210974,0.9996736606099077,,ISG20,False,NK,0,TP3M,DRVI_leiden,16,5
ATP5PD,38.070414226650016,0.28838951956053405,0.1459058266682702,1.976545598937684,0.0480930165944505,0.9996736606099077,,ATP5PD,False,NK,0,TP3M,DRVI_leiden,16,5
BAG1,21.950609609510487,0.40895190737745196,0.2069154454207862,1.976420399868176,0.04810718296879269,0.9996736606099077,,BAG1,False,NK,0,TP3M,DRVI_leiden,16,5
KLRB1,237.7719436859056,-0.4092179742498606,0.20707612361740227,-1.9761716952261452,0.04813533449688097,0.9996736606099077,,KLRB1,False,NK,0,TP3M,DRVI_leiden,16,5
MICU1,9.40809193387011,0.5566297450633079,0.2817140758812857,1.975867706723577,0.04816976254585906,0.9996736606099077,,MICU1,False,NK,0,TP3M,DRVI_leiden,16,5
AL118516.1,19.87282504486562,-0.5121464663023421,0.2593342868959654,-1.9748505777324958,0.048285107371412624,0.9996736606099077,,AL118516.1,False,NK,0,TP3M,DRVI_leiden,16,5
DGKQ,7.499080606518809,-0.674961961886553,0.3443642930670423,-1.9600230786853052,0.04999309287712297,0.9996736606099077,,DGKQ,False,NK,0,TP3M,DRVI_leiden,16,5
PSMA1,30.745877712358066,0.3024228079045017,0.15454211237831977,1.9568957823235218,0.05035972254544838,0.9996736606099077,,PSMA1,False,NK,0,TP3M,DRVI_leiden,16,5
SMIM26,33.111514385592855,0.32316203286592704,0.16514740489694768,1.9568096335972147,0.05036985402704806,0.9996736606099077,,SMIM26,False,NK,0,TP3M,DRVI_leiden,16,5
NKTR,60.26187102205305,-0.2960297685743513,0.1515313465569863,-1.9535876589272145,0.050750001284515185,0.9996736606099077,,NKTR,False,NK,0,TP3M,DRVI_leiden,16,5
BRD3,9.428140007999849,-0.6204671948363153,0.3187625069168909,-1.9464873734290402,0.05159622321172297,0.9996736606099077,,BRD3,False,NK,0,TP3M,DRVI_leiden,16,5
WDR26,22.33020539227951,-0.3663179139371287,0.18824035124699792,-1.9460116362430067,0.05165334186140199,0.9996736606099077,,WDR26,False,NK,0,TP3M,DRVI_leiden,16,5
MRPL2,8.360192078564447,-0.5974879375154076,0.3087513592509607,-1.9351750838115491,0.05296881419503586,0.9996736606099077,,MRPL2,False,NK,0,TP3M,DRVI_leiden,16,5
TCP11L2,7.527891543304179,-0.8047067619142336,0.4162729545299848,-1.9331228540245444,0.05322106533877113,0.9996736606099077,,TCP11L2,False,NK,0,TP3M,DRVI_leiden,16,5
LAIR2,25.284997165305725,-1.533196028681219,0.7937800274651454,-1.9315124790646625,0.053419707592263235,0.9996736606099077,,LAIR2,False,NK,0,TP3M,DRVI_leiden,16,5
ATP2B1,31.88164844578495,-0.3626035065361013,0.18794215535814385,-1.929335682274802,0.05368920272580221,0.9996736606099077,,ATP2B1,False,NK,0,TP3M,DRVI_leiden,16,5
AC239800.3,9.162142362159043,0.5086148610520599,0.2644522262065779,1.9232769122342477,0.054445282515702784,0.9996736606099077,,AC239800.3,False,NK,0,TP3M,DRVI_leiden,16,5
BAZ1B,19.67024202100094,-0.38595891102304025,0.2006874362301778,-1.9231842225557456,0.054456917981894455,0.9996736606099077,,BAZ1B,False,NK,0,TP3M,DRVI_leiden,16,5
EXOSC10,10.075585053750277,-0.5908442730449298,0.3079140630910336,-1.9188609546237225,0.05500193319628659,0.9996736606099077,,EXOSC10,False,NK,0,TP3M,DRVI_leiden,16,5
RNF126,22.912325347591818,-0.3907070362656219,0.2038153643894992,-1.916965570460946,0.05524230579842304,0.9996736606099077,,RNF126,False,NK,0,TP3M,DRVI_leiden,16,5
CD96,32.577779615469126,-0.34425948282254504,0.1796531524390022,-1.9162451543366694,0.055333898321543375,0.9996736606099077,,CD96,False,NK,0,TP3M,DRVI_leiden,16,5
MAX,31.334885980259926,-0.33675012383246905,0.1761793259838949,-1.911405449827027,0.055952496891624626,0.9996736606099077,,MAX,False,NK,0,TP3M,DRVI_leiden,16,5
MRPL28,9.336876929508549,0.5036943827608916,0.2642395679935161,1.9062034750724814,0.05662381156108823,0.9996736606099077,,MRPL28,False,NK,0,TP3M,DRVI_leiden,16,5
VDAC3,20.375365186091436,0.38997902202604173,0.20478135137184955,1.9043678509470494,0.05686229315030514,0.9996736606099077,,VDAC3,False,NK,0,TP3M,DRVI_leiden,16,5
KIAA1551,75.12367871054761,-0.25944811852225885,0.1362432804989915,-1.9043002896878967,0.056871086531059864,0.9996736606099077,,KIAA1551,False,NK,0,TP3M,DRVI_leiden,16,5
MYO1G,27.12244370750596,0.3625697024525791,0.19059968884010375,1.9022575779582878,0.05713748874166065,0.9996736606099077,,MYO1G,False,NK,0,TP3M,DRVI_leiden,16,5
MBNL1,143.2958957374444,-0.2688358541516452,0.14177559899610276,-1.8962067947886796,0.05793270505328369,0.9996736606099077,,MBNL1,False,NK,0,TP3M,DRVI_leiden,16,5
C8orf59,27.831712347541288,0.39264439879652135,0.20713580145076543,1.8955892513339847,0.058014379686741085,0.9996736606099077,,C8orf59,False,NK,0,TP3M,DRVI_leiden,16,5
C12orf65,13.555829723962704,-0.5000500066680714,0.2643619564772389,-1.8915354286656778,0.05855290625542298,0.9996736606099077,,C12orf65,False,NK,0,TP3M,DRVI_leiden,16,5
SLC39A10,15.250870950823852,-0.43192584414138,0.22882310559968666,-1.8875971594276424,0.05908005172552762,0.9996736606099077,,SLC39A10,False,NK,0,TP3M,DRVI_leiden,16,5
PRCC,7.035032843519639,-0.6754615724197855,0.3581541155769293,-1.8859522843447563,0.05930138491995728,0.9996736606099077,,PRCC,False,NK,0,TP3M,DRVI_leiden,16,5
IFIT2,17.170071773539608,0.9517554469269139,0.5051696615796696,1.8840312855502186,0.05956074375349791,0.9996736606099077,,IFIT2,False,NK,0,TP3M,DRVI_leiden,16,5
NCOA7,28.856588180477594,-0.39726029867539187,0.21129250745649897,-1.8801438037606708,0.06008848196933818,0.9996736606099077,,NCOA7,False,NK,0,TP3M,DRVI_leiden,16,5
FAM214A,19.308384414683307,-0.416716302095866,0.22169535340702842,-1.8796799107051327,0.06015171510211014,0.9996736606099077,,FAM214A,False,NK,0,TP3M,DRVI_leiden,16,5
