variable,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,gene,significant,cell_type,cluster_id,timepoint,grouping,n_sterile,n_infection
GK5,24.179803398568072,1.2858020159411014,0.37399836390067087,3.437988344469319,0.0005860529237193456,0.3675835158220824,,GK5,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
CLEC5A,16.7525113376672,1.2977143407224292,0.38194864264853984,3.39761474664162,0.0006797607362712192,0.3675835158220824,,CLEC5A,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
NAAA,63.927809328766564,-0.6332211885616812,0.18715293422650855,-3.383442483436047,0.0007158319944292387,0.3675835158220824,,NAAA,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
FAM102B,49.65434183474841,0.7319559845646505,0.217899205653958,3.3591493937204033,0.0007818278916837141,0.3675835158220824,,FAM102B,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
IL10RA,104.46644775196559,-0.5629025335210696,0.167910923295232,-3.3523878165528123,0.000801177035656332,0.3675835158220824,,IL10RA,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
MXD1,287.14406164380836,0.6952796625019304,0.20778487873079643,3.346151398258034,0.0008194164168646579,0.3675835158220824,,MXD1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
ACSL1,146.89367775333437,0.8623173684173678,0.25868529489869085,3.3334611028241006,0.0008577266379047814,0.3675835158220824,,ACSL1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
UBXN2B,26.32102327549728,0.706817600596053,0.2143953530512767,3.296795338782386,0.0009779473505559968,0.39704662432573473,,UBXN2B,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
SBNO2,22.63651012253887,0.7448854411150909,0.23067033106667634,3.229220843749421,0.0012412799947629247,0.47876169398006,,SBNO2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
ST3GAL5,15.587324276680848,-1.0783069200811775,0.33653670726073664,-3.2041286932950936,0.0013547190685985146,0.49763347119852097,,ST3GAL5,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
SLC11A1,248.7101359612071,0.619680368687312,0.19479185705534072,3.181243703176256,0.0014664421349966264,0.5089360561047144,,SLC11A1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
RUNX1,109.50277755160471,0.5438636580046303,0.17149400638632337,3.171327496889147,0.00151743962800213,0.5089360561047144,,RUNX1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
VNN3,16.599196565925666,1.5408215516060397,0.4880917544406544,3.156827661167514,0.0015949558106324894,0.512645380134126,,VNN3,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
LMNB1,26.36651490610523,0.8231519655874995,0.26303912100710813,3.1293898886061715,0.001751697108104589,0.527058436388045,,LMNB1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
CD55,421.1079093727052,0.4477205620397723,0.1436926978439962,3.1158198625086158,0.001834342895922116,0.527058436388045,,CD55,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
HLA-DMA,152.6904176995282,-0.49042701391528687,0.15748355683834225,-3.1141474307613772,0.0018447728522786122,0.527058436388045,,HLA-DMA,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
TES,88.79888594357799,0.7309249436923246,0.2355829798868666,3.1026220317076167,0.0019181444759803407,0.5284488031325839,,TES,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
NFKBIA,1587.6396630232853,-0.6317628154839043,0.2044527642879648,-3.090018458219953,0.0020014405665349576,0.5323831906982988,,NFKBIA,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
COX7B,202.8624604634618,0.31472461573741056,0.10384820943923304,3.0306214949384582,0.0024405097761252444,0.6072471293004771,,COX7B,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
CSF1R,48.81308009190323,-0.7849751238819433,0.2591175810717883,-3.029416686567735,0.0024502647481064945,0.6072471293004771,,CSF1R,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
LIMD2,173.52685217432708,-0.39031584676902004,0.12919897812241618,-3.02104438008167,0.002519044352815046,0.6072471293004771,,LIMD2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
MCEMP1,65.45564236083322,0.8284428123041989,0.2757704923232248,3.004102452459629,0.0026636561198861474,0.6178854316455129,,MCEMP1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
PTPN2,91.2032272246886,0.4079256746064609,0.1364486550410933,2.989591025896215,0.002793511989662526,0.6178854316455129,,PTPN2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
TLR2,101.94727347161924,0.4543427383480253,0.15216608614441443,2.9858344251348345,0.0028280572175122826,0.6178854316455129,,TLR2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
MTRR,7.086900777412635,1.0180433854916673,0.3428938541637558,2.968975305709272,0.0029879460734184957,0.6178854316455129,,MTRR,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
GRK6,39.96161496301535,0.5479011184156565,0.18460148719451241,2.9680211505465257,0.002997237056615237,0.6178854316455129,,GRK6,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
GCA,206.00597741149755,0.5892260546543454,0.198842348011019,2.9632825228039104,0.00304377059923898,0.6178854316455129,,GCA,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
DBP,7.913707410015173,-1.5582209609508235,0.5274194968526975,-2.954424268062312,0.0031325302653457342,0.6183880827424524,,DBP,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
HLA-DMB,94.38164069775416,-0.6099466059971643,0.20695744199263308,-2.9472078903008287,0.0032065754873863233,0.6183880827424524,,HLA-DMB,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
ASPH,35.454018415554,0.92902320528533,0.3166982134668174,2.933465254241701,0.003352011706159189,0.6306687390563899,,ASPH,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
CCL4L2,119.02823289077507,-2.9664914002102827,1.0187277039341551,-2.911957129225201,0.0035917192735947555,0.6596791065835701,,CCL4L2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
HIPK2,56.43176661415677,0.7452711846077521,0.25879004040910636,2.8798294688218893,0.003978903225036346,0.7137967320448924,,HIPK2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
DHRS7,65.28547981435804,0.4206814283239028,0.1479493173831212,2.8434158113384864,0.0044632799113830815,0.7575898283624976,,DHRS7,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
TNFAIP2,189.6095918157634,-0.5006136740226541,0.1765254928908943,-2.835928487292598,0.004569267598872591,0.7575898283624976,,TNFAIP2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
TRMT6,54.173500355377485,0.6741798494112824,0.2379589540407197,2.83317705832543,0.004608785028679924,0.7575898283624976,,TRMT6,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
RBP7,151.73592293128823,0.6002844730293903,0.21214981420069617,2.82953098635059,0.0046616285664441825,0.7575898283624976,,RBP7,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
EDEM2,18.344286057790345,-0.8713610288117012,0.30834272614674657,-2.825949681709056,0.004714066860435556,0.7575898283624976,,EDEM2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
CCR1,107.39163415715184,0.674946544506433,0.2400611867095538,2.8115604765506723,0.004930182153338974,0.7661559277799077,,CCR1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
LRG1,22.81793667324803,1.1474556038747379,0.4084590593273854,2.8092303932841327,0.00496600938410622,0.7661559277799077,,LRG1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
MBOAT7,59.27149933577717,0.539061993964666,0.1927504235688064,2.796683835935833,0.005163002920440569,0.7809295005544814,,MBOAT7,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
SIGLEC14,18.349749112861566,-0.9705235005413043,0.3491817050494874,-2.7794225370534744,0.005445563978679311,0.8008518388171211,,SIGLEC14,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
AKNA,50.00497338361442,0.43363965742772953,0.1562073643929623,2.7760513027852265,0.005502352535300417,0.8008518388171211,,AKNA,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
ACSL3,32.413953450954814,0.6110256781651515,0.2217423931175062,2.75556545401472,0.005859078025199562,0.806975871290838,,ACSL3,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
RNF149,132.52663867953203,0.4791419121533265,0.17424439214648277,2.7498268739146807,0.005962675885502093,0.806975871290838,,RNF149,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
STAT3,93.88032643996344,0.40527194129382693,0.1475128220680988,2.747367554982675,0.006007576734772486,0.806975871290838,,STAT3,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
BNIP3L,205.84049029223704,-0.3526484995187128,0.1285641250306554,-2.742977478628861,0.006088486111378986,0.806975871290838,,BNIP3L,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
CGRRF1,12.428648082731982,0.9634016889527658,0.35157163844956396,2.740271351811486,0.006138847868086243,0.806975871290838,,CGRRF1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
JAZF1,39.45997739871539,0.5771480747681351,0.2108257956963671,2.737559096417917,0.006189699802027789,0.806975871290838,,JAZF1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
PGK1,225.46420051519635,0.3828116272732896,0.1400960822487578,2.732493451127067,0.006285692106598761,0.806975871290838,,PGK1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
PROK2,32.61853061439059,1.5417628212264045,0.5652626885597946,2.7275156355261787,0.006381323327552647,0.806975871290838,,PROK2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
RBMS1,114.59464187825027,0.4239066711297629,0.15577315739491282,2.7213075617070763,0.006502423204461013,0.8090272999872944,,RBMS1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
PQBP1,41.53354132969669,-0.510329301835463,0.18970270306912818,-2.690153031976026,0.007141925981621744,0.8416550185751067,,PQBP1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
CEP78,5.36634300449108,1.0012303032605132,0.37278066954050937,2.68584286973526,0.007234710314565157,0.8416550185751067,,CEP78,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
MED27,6.847531770877999,0.9191730297559945,0.34354296252968897,2.6755693756252086,0.0074602431283229955,0.8416550185751067,,MED27,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
AL034397.3,51.9648381677305,0.603074210213251,0.22587517982959462,2.669944571458555,0.007586376927039718,0.8416550185751067,,AL034397.3,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
SYNE1,16.443604071116827,0.839185244841809,0.3145626671262675,2.667783982467807,0.007635333210140714,0.8416550185751067,,SYNE1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
RFX2,22.370022202673685,0.7634797185824582,0.2862467770158687,2.6672080871678534,0.007648429998768549,0.8416550185751067,,RFX2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
RMDN1,25.325304023879493,-0.696547529085776,0.26120133041038335,-2.666707432122967,0.007659832060539005,0.8416550185751067,,RMDN1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
TSG101,35.501960897954994,0.45887969645365917,0.17212811320612284,2.6659195171921293,0.007677807119091698,0.8416550185751067,,TSG101,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
NCR3LG1,6.672301382544954,-1.6843872713506691,0.6331592463741491,-2.6602900944690995,0.00780733747576831,0.8416550185751067,,NCR3LG1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
TATDN3,10.772699393320813,-0.9930857323731574,0.374242699232179,-2.6535874565105413,0.007964112939502556,0.8416550185751067,,TATDN3,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
F13A1,61.78191345499562,-0.7809775678332176,0.29457146968935904,-2.65123288639188,0.008019852137442218,0.8416550185751067,,F13A1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
GPX4,287.0038829264405,-0.3098061789739593,0.11695382443801015,-2.6489615064975323,0.00807395273198832,0.8416550185751067,,GPX4,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
JAGN1,19.3014700594276,-0.7122833455571296,0.2703469190562597,-2.6347011759690226,0.008421138421318811,0.8482517478893962,,JAGN1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
SLC49A3,8.14976158327255,-1.2095961449396377,0.4593462488406311,-2.633299276945448,0.008455980073714849,0.8482517478893962,,SLC49A3,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
C11orf21,19.055982513187974,-0.9426787093068577,0.3581919146437792,-2.631769927705791,0.008494136248474646,0.8482517478893962,,C11orf21,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
N4BP1,43.801939711345995,0.4657599865453141,0.1772291794190761,2.6280096092076244,0.008588608955258948,0.8482517478893962,,N4BP1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
TRIM25,51.40676118296216,0.6460316657835283,0.24663010643154037,2.61943553903811,0.008807541666600116,0.8482517478893962,,TRIM25,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
DDIT4,47.75929610886585,-0.6755048940165509,0.25864261946043926,-2.611730794506096,0.009008515965831387,0.8482517478893962,,DDIT4,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
RECK,14.203169257756661,-1.4386231356500159,0.5514244094876943,-2.6089217504654556,0.009082800920718163,0.8482517478893962,,RECK,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
RNF24,37.739665773789184,0.5566159349573885,0.2135279677255625,2.606758921963707,0.009140368888838277,0.8482517478893962,,RNF24,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
TENT5A,56.819792228020546,-0.6452475890675884,0.24778823731349503,-2.6040283270236046,0.009213514144484859,0.8482517478893962,,TENT5A,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
LINC02035,16.3361330200314,0.8692668199155102,0.3339274353739438,2.6031608302626417,0.00923686113854152,0.8482517478893962,,LINC02035,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
ACSL4,66.25762599582828,0.542877498799331,0.2091519218629918,2.5956132459301586,0.009442228146194658,0.8569099755264187,,ACSL4,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
DPEP2,25.18003523897007,-0.5733503893994071,0.2214261669946115,-2.5893524563127164,0.009615661937005684,0.8611055165089135,,DPEP2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
ID2,1203.0988345143298,-0.5388897185230448,0.20839314955410793,-2.5859281827454006,0.009711716351604288,0.8611055165089135,,ID2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
CXCL8,3441.7220079136932,-0.7648881879445605,0.2962709339723263,-2.581718623859356,0.009830970187026802,0.8617739093491449,,CXCL8,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
ZBTB10,23.52818007489312,-0.9626769741975206,0.3782330980887398,-2.545194957982394,0.010921674170149035,0.9466269050396591,,ZBTB10,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
F3,7.965692286611541,-1.7925817353494644,0.7067765757751465,-2.5362777952615043,0.01120378193653213,0.947115193646859,,F3,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
YWHAE,140.71627269989798,0.28246133609786217,0.11172696877680081,2.5281392593952923,0.01146688587160661,0.947115193646859,,YWHAE,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
BCL11A,23.141116777948255,-0.7287586249462371,0.28895045979955103,-2.522088476522194,0.01166603616220086,0.947115193646859,,BCL11A,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
CLMN,31.439219062025114,0.5934195731526645,0.23530741340275615,2.5218906815186375,0.011672597694097614,0.947115193646859,,CLMN,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
WDFY3,34.796404510222196,0.48182121444909987,0.1916464321090082,2.5141152336978583,0.011933143578545193,0.947115193646859,,WDFY3,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
PTGER4,70.36378200776709,-0.5882604124691913,0.2340711398127113,-2.5131693421917776,0.011965188475368496,0.947115193646859,,PTGER4,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
DUSP2,113.17193412139571,-1.2337508934249923,0.4909426889200337,-2.5130242720163,0.011970109902054184,0.947115193646859,,DUSP2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
S100A12,1218.7365983319112,0.49841562319433685,0.19896503133846125,2.5050413122418353,0.012243709154258915,0.947115193646859,,S100A12,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
CLEC4A,83.60006897948489,-0.3996930142966778,0.1595881157711261,-2.504528688526525,0.012261466101507527,0.947115193646859,,CLEC4A,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
PBX2,27.64459107259563,-0.7330796220468998,0.2932476926845609,-2.4998649276175375,0.012424066629734049,0.947115193646859,,PBX2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
MFSD10,29.969859147377992,0.4947734483810347,0.1982624444648256,2.495548008179704,0.01257627360118345,0.947115193646859,,MFSD10,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
CLCN3,21.459376373830114,-0.8727904131668713,0.349742000073364,-2.4955264537395836,0.012577037696639837,0.947115193646859,,CLCN3,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
PTMS,10.889692382304087,0.8210432023339634,0.32977152176072794,2.489733491692127,0.01278389162125473,0.947115193646859,,PTMS,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
GPCPD1,240.30487929685316,0.5176552390123683,0.20808128706199364,2.487754888108431,0.012855229845437145,0.947115193646859,,GPCPD1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
KLHL2,23.925723748775045,0.653068252412655,0.26258104882985767,2.4871111427230908,0.012878515803423845,0.947115193646859,,KLHL2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
CANT1,13.371260818043154,0.6682108135913494,0.26870899328841963,2.4867452533459615,0.012891767608623308,0.947115193646859,,CANT1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
GNL1,29.185645870281544,-0.7126572971034077,0.2872983238021024,-2.4805480507930224,0.01311805816924428,0.9493098425815811,,GNL1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
FCER1A,8.479313898755846,-3.1276104576951833,1.2615405004913114,-2.4791994045986825,0.013167766807911483,0.9493098425815811,,FCER1A,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
PPP4R2,57.037827897483325,0.4144216633275576,0.16762284944799544,2.472345892533767,0.013422957248582284,0.9527863904192649,,PPP4R2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
LHFPL2,27.439170697958797,0.8275071971487387,0.33484956453457404,2.4712804936716486,0.013463017443051579,0.9527863904192649,,LHFPL2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
SINHCAF,20.122399527795995,-0.6122248648940685,0.24924009763143778,-2.456365852493735,0.014035019145024542,0.9800275932794824,,SINHCAF,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
PSME4,37.37166281222018,0.644378852444791,0.2625810456009191,2.454018914313195,0.014126955067289578,0.9800275932794824,,PSME4,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
FAM129B,18.400436307099167,0.6020319827719037,0.245856578335279,2.448712118456729,0.014336798478781238,0.9800275932794824,,FAM129B,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
SNTB2,7.619088225708379,-1.1399076814967295,0.46560540387228494,-2.44822691492946,0.014356121083819225,0.9800275932794824,,SNTB2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
HLX,19.471052985602693,0.7506622966607575,0.30743574402364815,2.441688421900012,0.014618757468697422,0.9892025887151923,,HLX,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
ADA2,138.31903490585373,-0.31144978569213705,0.12786920337214935,-2.43569035763597,0.01486340173153358,0.9904605959240957,,ADA2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
ZNF703,11.01856566150444,-1.1674235630692893,0.4794459924055862,-2.434942791391006,0.014894144299610463,0.9904605959240957,,ZNF703,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
GPBAR1,26.121761654164363,-0.6991471615586853,0.2880145256973093,-2.4274718779061115,0.015204465556544852,0.9935312655074018,,GPBAR1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
C16orf54,44.666416258766446,0.4295106866854713,0.1779930049145517,2.4130762155044496,0.015818511394188026,0.9935312655074018,,C16orf54,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
JUN,1099.3155724350102,-0.7941144371502353,0.3310641217490887,-2.3986725983919492,0.016454619705109443,0.9935312655074018,,JUN,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
NAMPT,1165.2336532067977,0.4118061179266552,0.17173234147428534,2.3979532008437547,0.016486971531958144,0.9935312655074018,,NAMPT,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
TPM4,168.176589561538,0.3478036472244169,0.14512808556947143,2.396528872131553,0.01655118947495892,0.9935312655074018,,TPM4,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
C16orf74,10.157684548106086,-1.0545138007791397,0.4401235596276768,-2.3959494503570933,0.01657737634968077,0.9935312655074018,,C16orf74,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
LAIR1,34.94592187038965,0.852610600709253,0.35610567543843996,2.3942628818243694,0.016653807758741885,0.9935312655074018,,LAIR1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
PTAFR,93.64444076887891,0.41298888614546786,0.1725492988962778,2.3934544433803944,0.016690553916447116,0.9935312655074018,,PTAFR,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
RAB8B,60.56650815706418,0.4144085828945356,0.17326320107286555,2.391786486273313,0.016766593019216097,0.9935312655074018,,RAB8B,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
JUNB,940.7293382497504,-0.48021859348556106,0.20085076128851742,-2.390922446122762,0.016806102471472177,0.9935312655074018,,JUNB,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
PARP14,82.02413739990875,-0.5235334890759529,0.21899866259188416,-2.3905784760502664,0.016821853716980525,0.9935312655074018,,PARP14,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
PYGL,45.669130269294214,0.5582265638665841,0.23429099071373566,2.3826206981584,0.017189895813266142,0.9935312655074018,,PYGL,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
LY6E,86.04792772727906,-0.9054540099864622,0.3803713508982452,-2.380447443920886,0.017291627443803134,0.9935312655074018,,LY6E,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
FPR1,204.47556378337595,0.4911048756820423,0.20633098526737717,2.3801799571966207,0.017304185117653866,0.9935312655074018,,FPR1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
LRRC8D,19.683759873355697,-0.6266783262773966,0.2635413221643014,-2.377912963063539,0.017410935013668707,0.9935312655074018,,LRRC8D,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
WDR33,49.555958150608554,-0.5482221623636744,0.23076833641611003,-2.375638577101615,0.017518612821431082,0.9935312655074018,,WDR33,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
C16orf70,12.02557237505536,-0.7706744701382298,0.32453311291771314,-2.3747175233044335,0.017562384713272174,0.9935312655074018,,C16orf70,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
PGS1,18.34882435964015,0.7842340121075864,0.33203834945028693,2.361877817444706,0.018182633735682206,0.9935312655074018,,PGS1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
IER2,678.5253759392941,-0.6228842885175633,0.26414817783069017,-2.3580866377083645,0.018369405218470893,0.9935312655074018,,IER2,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
RNF181,65.2587313414389,-0.38203835969059563,0.16227033668681157,-2.3543326986986255,0.018555994582868267,0.9935312655074018,,RNF181,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
TFDP1,31.829009725895197,0.5577701754300409,0.23745316278785758,2.3489692404238767,0.018825461919352193,0.9935312655074018,,TFDP1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
SLC31A1,23.488200105439425,0.5243859313663501,0.22326535554636984,2.3487116041048326,0.018838491627202667,0.9935312655074018,,SLC31A1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
FAM219B,8.0926894405536,-1.0336810970733414,0.44034119328463867,-2.347454911866864,0.018902160754751034,0.9935312655074018,,FAM219B,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
SAMSN1,191.52388736832947,0.6013933921654325,0.25726123824670366,2.3376758825545236,0.01940406819164618,0.9935312655074018,,SAMSN1,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
ZNF652,34.718546209143206,-0.5587463838035608,0.23917584818246201,-2.336132130604196,0.019484356176866544,0.9935312655074018,,ZNF652,False,Monocytes - CD14,0,TP1M,Harmony_leiden,16,3
