variable,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,gene,significant,cell_type,cluster_id,timepoint,grouping,n_sterile,n_infection
SLC2A3,91.58746956565216,-0.6976397941714695,0.24988085303523522,-2.7918897574481094,0.0052401206032113255,0.9965771236355611,,SLC2A3,False,NK,0,TP2M,DRVI_leiden,19,3
PLEKHA5,5.720805809810037,1.350207896946953,0.4863073618660525,2.776449634169535,0.005495614895790001,0.9965771236355611,,PLEKHA5,False,NK,0,TP2M,DRVI_leiden,19,3
P3H4,4.537518000747734,1.435584410350107,0.5208861947288469,2.756042346442713,0.005850542199543793,0.9965771236355611,,P3H4,False,NK,0,TP2M,DRVI_leiden,19,3
JADE2,29.6104018944671,0.5879296316902981,0.21379668058766585,2.749947427033235,0.005960482690348432,0.9965771236355611,,JADE2,False,NK,0,TP2M,DRVI_leiden,19,3
ADSS,42.18637263666053,0.586211261524454,0.2141135587203426,2.7378521240222558,0.006184187625915993,0.9965771236355611,,ADSS,False,NK,0,TP2M,DRVI_leiden,19,3
SND1-IT1,6.638748376190503,1.145912830069767,0.42090671767206056,2.722486436917782,0.00647926929983581,0.9965771236355611,,SND1-IT1,False,NK,0,TP2M,DRVI_leiden,19,3
TRGC2,49.89916085372342,0.8560020838671617,0.3213024113316646,2.6641632732209817,0.007718009222297735,0.9965771236355611,,TRGC2,False,NK,0,TP2M,DRVI_leiden,19,3
FKBP11,53.1462403906712,-0.6203521469094782,0.2331965761063556,-2.66021121436427,0.007809166295705952,0.9965771236355611,,FKBP11,False,NK,0,TP2M,DRVI_leiden,19,3
CMIP,33.36093995857978,0.5974734632001001,0.22615627139431269,2.641861132200843,0.008245185440962711,0.9965771236355611,,CMIP,False,NK,0,TP2M,DRVI_leiden,19,3
SCYL3,6.974495827353041,1.1380417301472416,0.43584335010926695,2.61112560249441,0.00902447421525185,0.9965771236355611,,SCYL3,False,NK,0,TP2M,DRVI_leiden,19,3
MIR4435-2HG,19.12647164604444,0.7773283215373715,0.2983689159720267,2.6052590599291823,0.00918048171612479,0.9965771236355611,,MIR4435-2HG,False,NK,0,TP2M,DRVI_leiden,19,3
ATF7IP2,26.240125547947127,-0.8776454764652412,0.33770579887685265,-2.5988463312863694,0.009353763584298038,0.9965771236355611,,ATF7IP2,False,NK,0,TP2M,DRVI_leiden,19,3
MOB3A,38.54095770513689,0.5691345805053828,0.21942387371374433,2.5937678105522077,0.00949305732105293,0.9965771236355611,,MOB3A,False,NK,0,TP2M,DRVI_leiden,19,3
DYNC1H1,66.5090901607678,0.45583045270839706,0.1776813928406062,2.565437187434206,0.010304587673923477,0.9965771236355611,,DYNC1H1,False,NK,0,TP2M,DRVI_leiden,19,3
CCDC88A,8.311093916194048,-2.2652967444792016,0.8847585561197113,-2.5603558494128853,0.010456503296470689,0.9965771236355611,,CCDC88A,False,NK,0,TP2M,DRVI_leiden,19,3
DDX56,8.774130647956882,0.970539874739789,0.37989074405501627,2.5547868431330722,0.010625284314509277,0.9965771236355611,,DDX56,False,NK,0,TP2M,DRVI_leiden,19,3
ZNHIT6,29.96247412604761,0.5601880762871818,0.21987848472387647,2.547716648996678,0.010843050208088404,0.9965771236355611,,ZNHIT6,False,NK,0,TP2M,DRVI_leiden,19,3
PLCB2,14.905581749277172,-1.228835280894733,0.48413211458910915,-2.538223026038389,0.011141695622302933,0.9965771236355611,,PLCB2,False,NK,0,TP2M,DRVI_leiden,19,3
INTS2,7.784713577079046,0.9903872944391224,0.39054884801931095,2.5358858423521764,0.011216329103363351,0.9965771236355611,,INTS2,False,NK,0,TP2M,DRVI_leiden,19,3
UBA5,13.703658275375572,0.7487816778921886,0.2959479306929845,2.5301129024246247,0.0114025828563262,0.9965771236355611,,UBA5,False,NK,0,TP2M,DRVI_leiden,19,3
USP14,29.064312342451,0.6033253851602924,0.23935107650426987,2.520671283254201,0.011713121632588652,0.9965771236355611,,USP14,False,NK,0,TP2M,DRVI_leiden,19,3
ATP6AP2,53.840653760738725,-0.5260364086062495,0.20882597105773054,-2.519018137168509,0.011768259462274002,0.9965771236355611,,ATP6AP2,False,NK,0,TP2M,DRVI_leiden,19,3
SUMF1,5.850704203412054,1.1267719807679704,0.44991887178282863,2.5043892386711266,0.012266300498377354,0.9965771236355611,,SUMF1,False,NK,0,TP2M,DRVI_leiden,19,3
IKZF1,133.19559860298122,0.32609726598305916,0.13024172803957249,2.503784853683592,0.012287272622886586,0.9965771236355611,,IKZF1,False,NK,0,TP2M,DRVI_leiden,19,3
CUL5,21.49820543715812,-0.9270143803896062,0.3706259309730997,-2.501212956027325,0.012376872953192343,0.9965771236355611,,CUL5,False,NK,0,TP2M,DRVI_leiden,19,3
TNFRSF14-AS1,4.2959251546031,1.3734793308325741,0.5497787878945779,2.4982399486390223,0.012481167984271646,0.9965771236355611,,TNFRSF14-AS1,False,NK,0,TP2M,DRVI_leiden,19,3
ZNF43,10.005710017800528,-1.6624806834683976,0.6655078348403637,-2.4980632780486784,0.012487390130124468,0.9965771236355611,,ZNF43,False,NK,0,TP2M,DRVI_leiden,19,3
CNPY3,22.50188507327761,-0.9268658767525364,0.3714782211019392,-2.49507460761257,0.012593064908478469,0.9965771236355611,,CNPY3,False,NK,0,TP2M,DRVI_leiden,19,3
ANAPC16,115.20896967847544,0.3370140188742132,0.13532749336978125,2.4903588360520734,0.012761417909562488,0.9965771236355611,,ANAPC16,False,NK,0,TP2M,DRVI_leiden,19,3
BCAS3,6.293172685970774,1.1054986362080572,0.4451751749275235,2.483289047705855,0.013017541116707021,0.9965771236355611,,BCAS3,False,NK,0,TP2M,DRVI_leiden,19,3
DYRK2,30.2499199254793,-0.7746993623075097,0.3129737955438797,-2.475285066474183,0.01331298667412328,0.9965771236355611,,DYRK2,False,NK,0,TP2M,DRVI_leiden,19,3
ENPP4,16.09081117897715,-1.2157958418981407,0.4912447314318618,-2.474929020316176,0.013326265777382008,0.9965771236355611,,ENPP4,False,NK,0,TP2M,DRVI_leiden,19,3
RFLNB,22.08158172287428,-0.9540978186475285,0.3855582171692631,-2.4745882104457184,0.013338987593535719,0.9965771236355611,,RFLNB,False,NK,0,TP2M,DRVI_leiden,19,3
NFYC,11.579528932342136,-1.4017594492876362,0.5691497130616261,-2.4629010910805067,0.013781792894384897,0.9965771236355611,,NFYC,False,NK,0,TP2M,DRVI_leiden,19,3
PDLIM5,14.415148472845932,0.757626564871186,0.30801644879926604,2.4596951488293093,0.013905507570613465,0.9965771236355611,,PDLIM5,False,NK,0,TP2M,DRVI_leiden,19,3
MRPS18A,8.971299713362734,0.9075940697833859,0.36921463130841786,2.4581747114600145,0.013964521998443058,0.9965771236355611,,MRPS18A,False,NK,0,TP2M,DRVI_leiden,19,3
ANKIB1,19.984485242039714,0.624008058813196,0.25399102998252954,2.4568114033638024,0.014017625476320556,0.9965771236355611,,ANKIB1,False,NK,0,TP2M,DRVI_leiden,19,3
MAN1A1,19.721646035750215,-0.9877782202329948,0.40232030258243,-2.4552035129537426,0.014080484919084165,0.9965771236355611,,MAN1A1,False,NK,0,TP2M,DRVI_leiden,19,3
IFRD2,6.562184532893468,1.0663269770411659,0.4345801511785363,2.453694615709893,0.01413970042194237,0.9965771236355611,,IFRD2,False,NK,0,TP2M,DRVI_leiden,19,3
GFOD1,19.189358997945337,1.0024991600150852,0.4093535176747428,2.4489814224868445,0.014326083695803188,0.9965771236355611,,GFOD1,False,NK,0,TP2M,DRVI_leiden,19,3
MFSD14B,7.873009652155063,-2.1028244052318863,0.8589064025354158,-2.448257923127054,0.014354885535586868,0.9965771236355611,,MFSD14B,False,NK,0,TP2M,DRVI_leiden,19,3
SPTLC1,15.135607988606642,0.7536496771736944,0.3084924213650955,2.4430087255912283,0.014565385120471308,0.9965771236355611,,SPTLC1,False,NK,0,TP2M,DRVI_leiden,19,3
HOTAIRM1,24.8067224313089,0.6831054505508821,0.279885824473815,2.4406575496816227,0.014660549539612959,0.9965771236355611,,HOTAIRM1,False,NK,0,TP2M,DRVI_leiden,19,3
RAMMET,36.555162388654,-0.6606656750089871,0.27152811160868817,-2.433139136477711,0.014968547726445866,0.9965771236355611,,RAMMET,False,NK,0,TP2M,DRVI_leiden,19,3
PTGER4,79.09868774089871,-0.538838965873781,0.22150021679381193,-2.4326791805146195,0.01498757390703535,0.9965771236355611,,PTGER4,False,NK,0,TP2M,DRVI_leiden,19,3
ABHD17B,13.208854105184088,0.7844572645329525,0.3232932194420468,2.426457523256449,0.015247035051001449,0.9965771236355611,,ABHD17B,False,NK,0,TP2M,DRVI_leiden,19,3
EIF3B,28.622417117805323,0.5491526123112502,0.2266704169873481,2.4226920284083735,0.015405981075035616,0.9965771236355611,,EIF3B,False,NK,0,TP2M,DRVI_leiden,19,3
CCNQ,11.333889107654246,0.8283585113203976,0.3419860309572542,2.4221998454198164,0.015426864110167278,0.9965771236355611,,CCNQ,False,NK,0,TP2M,DRVI_leiden,19,3
LAMP1,43.162651480907385,0.4859253580911521,0.20069739270823111,2.4211842093911917,0.015470035717566541,0.9965771236355611,,LAMP1,False,NK,0,TP2M,DRVI_leiden,19,3
RALGAPB,13.84809025198846,-1.218454733964603,0.5037840149064564,-2.418605390230271,0.015580131579169992,0.9965771236355611,,RALGAPB,False,NK,0,TP2M,DRVI_leiden,19,3
NUDT16L1,19.831685284350275,-0.9110966802716155,0.3767330114338378,-2.4184147728493475,0.015588296780020501,0.9965771236355611,,NUDT16L1,False,NK,0,TP2M,DRVI_leiden,19,3
NOB1,10.140376229392077,0.8807082053630714,0.3650813251374268,2.412361697853343,0.015849549326181007,0.9965771236355611,,NOB1,False,NK,0,TP2M,DRVI_leiden,19,3
UBE3B,7.183331569550765,0.9583093432277014,0.3979631284823567,2.408035505405338,0.016038621126699088,0.9965771236355611,,UBE3B,False,NK,0,TP2M,DRVI_leiden,19,3
ELMOD3,6.111224774043149,1.0239376946428957,0.4257632006313245,2.4049464423524487,0.016174836090412512,0.9965771236355611,,ELMOD3,False,NK,0,TP2M,DRVI_leiden,19,3
KIAA1109,39.51876086485184,0.5191523375879541,0.21594508019190256,2.404094305490091,0.016212590294204625,0.9965771236355611,,KIAA1109,False,NK,0,TP2M,DRVI_leiden,19,3
MDFIC,30.87559864631676,-0.9006574154449357,0.375141270919609,-2.4008486542605496,0.016357100109638287,0.9965771236355611,,MDFIC,False,NK,0,TP2M,DRVI_leiden,19,3
ZKSCAN8,6.581813387216787,0.9899748793747634,0.4134753196514778,2.394278043509882,0.01665311928997181,0.9965771236355611,,ZKSCAN8,False,NK,0,TP2M,DRVI_leiden,19,3
CCL28,15.710302716395068,-1.1168396154066949,0.4667594087508294,-2.3927522283817493,0.01672252962732066,0.9965771236355611,,CCL28,False,NK,0,TP2M,DRVI_leiden,19,3
ZBTB11,28.774572356188255,0.5691378570892603,0.2380400781564698,2.390932911369452,0.01680562344480313,0.9965771236355611,,ZBTB11,False,NK,0,TP2M,DRVI_leiden,19,3
ARHGAP26,44.92105832142584,0.45561626920018977,0.19057836954113078,2.390702944396102,0.01681615250613699,0.9965771236355611,,ARHGAP26,False,NK,0,TP2M,DRVI_leiden,19,3
SSNA1,42.320157653042585,-0.6730501227362964,0.28160476273081836,-2.390052342188739,0.016845971766288853,0.9965771236355611,,SSNA1,False,NK,0,TP2M,DRVI_leiden,19,3
POM121,29.57595010221382,0.5528184613631437,0.231482440083062,2.3881658633146334,0.0169326979232992,0.9965771236355611,,POM121,False,NK,0,TP2M,DRVI_leiden,19,3
TPRKB,29.045250941681328,0.5674553265631875,0.23818268488222366,2.3824373582982417,0.017198457763185404,0.9965771236355611,,TPRKB,False,NK,0,TP2M,DRVI_leiden,19,3
PIGK,11.993894196543323,-1.286401308012989,0.5400120295264933,-2.3821715770683167,0.017210876357603357,0.9965771236355611,,PIGK,False,NK,0,TP2M,DRVI_leiden,19,3
GABPB1-AS1,37.01757973561868,0.5752371826092848,0.24181998696217635,2.378782621881702,0.017369915797054086,0.9965771236355611,,GABPB1-AS1,False,NK,0,TP2M,DRVI_leiden,19,3
ATP2A3,26.25057186155368,-0.850276450021789,0.3588530504731793,-2.3694279563755267,0.017815625599495045,0.9965771236355611,,ATP2A3,False,NK,0,TP2M,DRVI_leiden,19,3
HCG18,39.32088934361056,0.5515213097750189,0.23335772314740585,2.363415713593664,0.01810734505098047,0.9965771236355611,,HCG18,False,NK,0,TP2M,DRVI_leiden,19,3
GTF2A1,16.1637229820823,-1.0371870466367283,0.43890047429810025,-2.363148611984122,0.018120401556497336,0.9965771236355611,,GTF2A1,False,NK,0,TP2M,DRVI_leiden,19,3
HEATR1,9.277686740986555,-1.5770912152568684,0.6687594315133947,-2.3582339791274864,0.018362115236271716,0.9965771236355611,,HEATR1,False,NK,0,TP2M,DRVI_leiden,19,3
HK1,10.728342059378617,0.8006026709210646,0.3396653333499336,2.3570337986074645,0.018421570098211413,0.9965771236355611,,HK1,False,NK,0,TP2M,DRVI_leiden,19,3
NCAPD3,9.100611092694557,-1.579546766633012,0.6703794726478016,-2.3561979909591613,0.018463074024950343,0.9965771236355611,,NCAPD3,False,NK,0,TP2M,DRVI_leiden,19,3
ZNF146,12.370121404276652,0.7644123500667489,0.3247090318818751,2.354145635052222,0.018565335799840828,0.9965771236355611,,ZNF146,False,NK,0,TP2M,DRVI_leiden,19,3
BLOC1S1,57.27222661777548,-0.5342875069875346,0.22729305026677754,-2.350654832430788,0.018740409054732676,0.9965771236355611,,BLOC1S1,False,NK,0,TP2M,DRVI_leiden,19,3
CPEB4,29.327488611320074,0.5220005154286488,0.2224659626845616,2.346428681176736,0.018954293267107642,0.9965771236355611,,CPEB4,False,NK,0,TP2M,DRVI_leiden,19,3
ATP6V1H,19.702015791663147,0.6218911834894655,0.2653902243024049,2.343308556764463,0.019113568576049154,0.9965771236355611,,ATP6V1H,False,NK,0,TP2M,DRVI_leiden,19,3
ANKLE2,25.197227428622377,0.5777969253194437,0.2466359138520876,2.342712041791123,0.01914415219159489,0.9965771236355611,,ANKLE2,False,NK,0,TP2M,DRVI_leiden,19,3
GALNT2,8.557185280213405,-1.7409295872718271,0.7431761313567706,-2.342553149673308,0.019152305879922435,0.9965771236355611,,GALNT2,False,NK,0,TP2M,DRVI_leiden,19,3
LATS1,22.75481037969435,0.5803272084306067,0.24803327554218624,2.339715133632959,0.019298453342000817,0.9965771236355611,,LATS1,False,NK,0,TP2M,DRVI_leiden,19,3
DRAXIN,4.370380182563335,1.2052486086754501,0.5166999532597313,2.3325889640048096,0.019669728714676756,0.9965771236355611,,DRAXIN,False,NK,0,TP2M,DRVI_leiden,19,3
MRPL49,11.940197288904194,0.772830763987324,0.3314828183370191,2.3314353602532294,0.0197304148069759,0.9965771236355611,,MRPL49,False,NK,0,TP2M,DRVI_leiden,19,3
TMUB2,10.518181742122003,0.845480056264966,0.36329797263642305,2.327235822785874,0.019952717385905747,0.9965771236355611,,TMUB2,False,NK,0,TP2M,DRVI_leiden,19,3
HSBP1,16.238893576343045,0.7137163405457252,0.30678366781918504,2.326448293741575,0.01999464782490925,0.9965771236355611,,HSBP1,False,NK,0,TP2M,DRVI_leiden,19,3
PSMB5,8.926697075201243,0.8549451397734873,0.36761928094777885,2.3256264948054617,0.02003848488382233,0.9965771236355611,,PSMB5,False,NK,0,TP2M,DRVI_leiden,19,3
YTHDC2,17.735341856737577,0.6291206634995211,0.2708535205345028,2.3227339347777844,0.02019345008113279,0.9965771236355611,,YTHDC2,False,NK,0,TP2M,DRVI_leiden,19,3
TMEM203,15.059085319446728,0.6939704546051572,0.2990270428115177,2.3207615206982455,0.020299718335200077,0.9965771236355611,,TMEM203,False,NK,0,TP2M,DRVI_leiden,19,3
ERAP1,14.758731117210509,-1.077921049168341,0.46525566601337326,-2.3168359418482773,0.020512670332736935,0.9965771236355611,,ERAP1,False,NK,0,TP2M,DRVI_leiden,19,3
TMEM129,4.467019054439806,1.1809851753699214,0.510186094435041,2.314812552227037,0.02062319269063886,0.9965771236355611,,TMEM129,False,NK,0,TP2M,DRVI_leiden,19,3
TRIM59,5.51163644919335,1.0442479314635178,0.4519306401086806,2.310637604063306,0.020852880350045143,0.9965771236355611,,TRIM59,False,NK,0,TP2M,DRVI_leiden,19,3
CD46,41.09672114022905,-0.6107430222273742,0.26488286165954317,-2.3057098462352346,0.021126850570290498,0.9965771236355611,,CD46,False,NK,0,TP2M,DRVI_leiden,19,3
UTP11,12.708605132808328,0.7435721447307647,0.32329359225377036,2.2999903572078697,0.021448766352882936,0.9965771236355611,,UTP11,False,NK,0,TP2M,DRVI_leiden,19,3
FAM110A,5.339362216685376,1.0864266935377604,0.473313980024393,2.2953615134751986,0.021712415043064436,0.9965771236355611,,FAM110A,False,NK,0,TP2M,DRVI_leiden,19,3
USP1,34.11810418404645,0.47558778947422464,0.20769038616879085,2.2898883200482496,0.022027791487732866,0.9965771236355611,,USP1,False,NK,0,TP2M,DRVI_leiden,19,3
CHD2,64.84014840743959,-0.44492544031405123,0.19433922207777346,-2.2894268874658485,0.02205456140249393,0.9965771236355611,,CHD2,False,NK,0,TP2M,DRVI_leiden,19,3
R3HCC1,10.32377121849368,-1.4046260083004332,0.614343235156388,-2.2863863845475074,0.022231664158282878,0.9965771236355611,,R3HCC1,False,NK,0,TP2M,DRVI_leiden,19,3
SLC9B2,4.398587939676929,1.148280567500717,0.502769335134421,2.283911303368793,0.0223767441967305,0.9965771236355611,,SLC9B2,False,NK,0,TP2M,DRVI_leiden,19,3
PDSS2,6.521862995324162,-2.375922522139846,1.0416919967120797,-2.280830158664014,0.022558499028319638,0.9965771236355611,,PDSS2,False,NK,0,TP2M,DRVI_leiden,19,3
ALDH6A1,5.176801785564507,1.108161226374511,0.48717704946276846,2.2746581096062077,0.022926447272167347,0.9965771236355611,,ALDH6A1,False,NK,0,TP2M,DRVI_leiden,19,3
EXOC6B,5.554168251670737,1.131024841937271,0.49757548215963276,2.2730718905768237,0.02302184803357825,0.9965771236355611,,EXOC6B,False,NK,0,TP2M,DRVI_leiden,19,3
RBM48,17.76527116351337,0.6352122670997772,0.27961039008033073,2.271776334625061,0.023100022920212262,0.9965771236355611,,RBM48,False,NK,0,TP2M,DRVI_leiden,19,3
MAPK8,14.700318851095558,-1.0520297741636617,0.4634186232765824,-2.270149970938432,0.023198485268035328,0.9965771236355611,,MAPK8,False,NK,0,TP2M,DRVI_leiden,19,3
DOCK9,7.488495675194917,-1.947958296658711,0.8595650012264152,-2.2662140662770023,0.02343827982006418,0.9965771236355611,,DOCK9,False,NK,0,TP2M,DRVI_leiden,19,3
WHAMM,31.468651682414308,0.5397452951693813,0.23895438821493642,2.2587795905379537,0.02389709869655114,0.9965771236355611,,WHAMM,False,NK,0,TP2M,DRVI_leiden,19,3
ZNF83,19.58178297051559,0.656712500522632,0.2909968494261622,2.2567684214370396,0.024022548923398748,0.9965771236355611,,ZNF83,False,NK,0,TP2M,DRVI_leiden,19,3
TCF25,125.83098335569649,-0.3357886560657794,0.14971762361674837,-2.242813156888872,0.024908865689082887,0.9965771236355611,,TCF25,False,NK,0,TP2M,DRVI_leiden,19,3
TSHZ2,12.474893320530112,-1.490651660707737,0.6657088277695155,-2.2391946726953074,0.025143252327949995,0.9965771236355611,,TSHZ2,False,NK,0,TP2M,DRVI_leiden,19,3
UBR1,23.931494501839765,0.5627028281974157,0.2517126997251297,2.2354963766702562,0.02538477923676498,0.9965771236355611,,UBR1,False,NK,0,TP2M,DRVI_leiden,19,3
FAF1,13.37199443603297,-1.1701490287601999,0.5239302326015646,-2.2334061979012922,0.02552216983802735,0.9965771236355611,,FAF1,False,NK,0,TP2M,DRVI_leiden,19,3
RAB21,45.06390802777065,-0.5805826064123758,0.2602678739630984,-2.230711756975018,0.02570022835189619,0.9965771236355611,,RAB21,False,NK,0,TP2M,DRVI_leiden,19,3
MED27,9.364951521372602,0.8038428537744116,0.36107864379173266,2.2262265232115523,0.02599901223466306,0.9965771236355611,,MED27,False,NK,0,TP2M,DRVI_leiden,19,3
SNU13,93.8065823867392,0.3263870454777159,0.14719966729709713,2.217308309664586,0.026602030445036694,0.9965771236355611,,SNU13,False,NK,0,TP2M,DRVI_leiden,19,3
RPL36AL,450.7342751998645,0.23659851030997878,0.10677287172976546,2.215904718839002,0.026698028300895644,0.9965771236355611,,RPL36AL,False,NK,0,TP2M,DRVI_leiden,19,3
CNPY2,31.338757731702096,0.4932321876217115,0.22381823435754414,2.203717623979578,0.02754420892851493,0.9965771236355611,,CNPY2,False,NK,0,TP2M,DRVI_leiden,19,3
MAGOHB,12.364182814171455,0.723108832145228,0.32854323445182937,2.2009548708307047,0.02773921883851501,0.9965771236355611,,MAGOHB,False,NK,0,TP2M,DRVI_leiden,19,3
COMMD8,19.32014576885568,-0.8322988998680922,0.37860231221129315,-2.1983460560684502,0.027924454699683212,0.9965771236355611,,COMMD8,False,NK,0,TP2M,DRVI_leiden,19,3
ANXA2R,38.266953994916804,0.48484784484190996,0.22068075225089814,2.197055429150762,0.028016487772367045,0.9965771236355611,,ANXA2R,False,NK,0,TP2M,DRVI_leiden,19,3
MACO1,12.908936833373048,0.7048163915222496,0.32080589014550487,2.1970182380459806,0.02801914369695305,0.9965771236355611,,MACO1,False,NK,0,TP2M,DRVI_leiden,19,3
FCGR2A,4.581353815593313,1.2428063549527724,0.5659144666327279,2.1961028180594995,0.028084584938590496,0.9965771236355611,,FCGR2A,False,NK,0,TP2M,DRVI_leiden,19,3
UFL1,22.11911602678612,-0.763650576217727,0.3478917878636155,-2.1950807775810506,0.028157803833833133,0.9965771236355611,,UFL1,False,NK,0,TP2M,DRVI_leiden,19,3
SEC24D,7.322206356911068,0.8709529558586822,0.39698173410345217,2.1939371034933175,0.0282399315338577,0.9965771236355611,,SEC24D,False,NK,0,TP2M,DRVI_leiden,19,3
SIGIRR,56.7504721601687,-0.5196316146334201,0.23719550065380468,-2.1907313300678544,0.028471240487103852,0.9965771236355611,,SIGIRR,False,NK,0,TP2M,DRVI_leiden,19,3
CCDC25,30.18178996746734,-0.6450626677512614,0.2945703256494351,-2.1898426677198417,0.028535649112309307,0.9965771236355611,,CCDC25,False,NK,0,TP2M,DRVI_leiden,19,3
OGFRL1,15.897323740270974,0.6839689336983674,0.3125649068994918,2.1882460845750162,0.028651681864760126,0.9965771236355611,,OGFRL1,False,NK,0,TP2M,DRVI_leiden,19,3
CES1,8.419566221155513,1.2390949238580216,0.5666777402843362,2.186595371182735,0.028772075562734797,0.9965771236355611,,CES1,False,NK,0,TP2M,DRVI_leiden,19,3
ABRAXAS2,8.906939296277265,-1.4560505884079313,0.6660444701174976,-2.186116173520768,0.02880710700713627,0.9965771236355611,,ABRAXAS2,False,NK,0,TP2M,DRVI_leiden,19,3
EID2,13.684044243721603,0.7337001051113164,0.3361007752877043,2.1829765328070563,0.02903753823612202,0.9965771236355611,,EID2,False,NK,0,TP2M,DRVI_leiden,19,3
CDIPT,12.063822547524465,0.7367203042709867,0.33749688353940954,2.182895132378192,0.029043533589698956,0.9965771236355611,,CDIPT,False,NK,0,TP2M,DRVI_leiden,19,3
NIPBL,67.4819695028372,-0.4147925541027052,0.1900866289457232,-2.1821237843149075,0.029100398285515878,0.9965771236355611,,NIPBL,False,NK,0,TP2M,DRVI_leiden,19,3
ABI2,12.752466456801654,0.726876731715702,0.3334092091439619,2.1801339368578923,0.029247534821807867,0.9965771236355611,,ABI2,False,NK,0,TP2M,DRVI_leiden,19,3
PPP1R14B,20.649280158503625,0.6451114023564237,0.2960937013158742,2.1787407144747593,0.029350935345495474,0.9965771236355611,,PPP1R14B,False,NK,0,TP2M,DRVI_leiden,19,3
UGP2,30.153360346582062,0.48852488765686114,0.22468119084230934,2.174302556548796,0.02968242055357467,0.9965771236355611,,UGP2,False,NK,0,TP2M,DRVI_leiden,19,3
