gene,cluster,timepoint,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RPL22,0,TP1M,1560.733248356532,0.0646669228244009,0.03360530048166437,1.924307234202065,0.05431608434677957,0.23069684962218884
TNFRSF25,0,TP1M,43.99788205581318,0.00140011324924073,0.1060947998002295,0.013196813150852483,0.9894707721571737,0.995555810949267
NOL9,0,TP1M,12.452899965037371,-0.108769671588198,0.1807595966142017,-0.6017366359825806,0.5473494591849006,0.7845382544520811
CAMTA1,0,TP1M,27.515937562053164,0.17369322483970717,0.1072498991480848,1.6195187708277565,0.10533569108291062,0.3365012558234404
PARK7,0,TP1M,102.82466947871669,0.07203326663754017,0.07237680926049171,0.9952534157493033,0.3196130283181259,0.6081661012466048
RERE,0,TP1M,19.463443307783642,-0.14953700737619752,0.13066733880611475,-1.144409986018631,0.2524536487735022,0.538311105008024
ENO1,0,TP1M,107.44010579068745,-0.13116636288503167,0.06903455529471407,-1.900010253199603,0.05743177410101783,0.23745032234364863
PIK3CD,0,TP1M,16.48335765741305,-0.05187309399996789,0.14702921597527302,-0.35280807053131374,0.7242323329601325,0.8749352628002786
CLSTN1,0,TP1M,23.669496576589264,-0.06490023698121283,0.11973906886051223,-0.5420138773320271,0.5878089459608694,0.804527272616296
LZIC,0,TP1M,17.127494974559866,-0.005048050418624037,0.1485833870077556,-0.03397452784112764,0.9728974628096195,0.9888264335663072
TARDBP,0,TP1M,15.667425129688619,0.10396830841245627,0.13846575742882228,0.7508593484992182,0.4527373075687624,0.7140285481115423
SRM,0,TP1M,26.177995582764115,-0.2409275743066907,0.1134542549300611,-2.1235657883012897,0.03370646885583317,0.17467119211376897
EXOSC10,0,TP1M,11.973656945197128,-0.39956096950292647,0.17852954292970213,-2.238066389159232,0.02521672608498907,0.14924783229371438
TNFRSF1B,0,TP1M,32.784725321632905,-0.027424625190085296,0.12128767652969857,-0.22611221498146258,0.8211141444184864,0.9186230858575418
VPS13D,0,TP1M,13.238120782826657,-0.08022454385278735,0.14548532125318045,-0.5514270660555287,0.5813409508654883,0.8016625213470204
DHRS3,0,TP1M,11.48213376363006,-0.07007743042754104,0.18909156180088893,-0.3706005162796831,0.7109350974695108,0.8684783150687544
PRDM2,0,TP1M,65.99927150979852,0.046363347196842764,0.07367447752450602,0.6292999795135449,0.5291526847720596,0.7726204516665454
EFHD2,0,TP1M,31.192567915399785,0.009197807671707175,0.11686047820960531,0.07870759911840891,0.9372652010120042,0.9755991560636198
SPEN,0,TP1M,32.6306529653466,-0.10707947915178306,0.10188874380665419,-1.0509451304550275,0.29328379113521663,0.5823067371499697
SZRD1,0,TP1M,24.913618449818138,0.05008594430068095,0.11601437957118432,0.43172186487407904,0.6659435740379502,0.8450982775602801
NECAP2,0,TP1M,38.883731611699574,-0.06812231882414005,0.10044938378547445,-0.6781755771605931,0.49766037579944034,0.749323220835642
SDHB,0,TP1M,24.226605743322928,0.12418087145071484,0.11232243586159506,1.105574950348583,0.26891053702274714,0.557247088088171
RCC2,0,TP1M,12.088926463326828,0.20821830655925633,0.1510275295821642,1.378677828706576,0.16799410833740336,0.43825797852713255
IFFO2,0,TP1M,10.52785968510497,-0.15125823006074943,0.19666301292484945,-0.769123933428954,0.4418197414366096,
UBR4,0,TP1M,17.072492766747814,0.038219003046800024,0.1332674495196749,0.28678423114233587,0.7742775377416025,0.8972844422955429
MRTO4,0,TP1M,13.490943525652261,0.014951370891986789,0.15941167267629022,0.09379094166051337,0.9252752274729055,0.9703951046367628
AKR7A2,0,TP1M,14.455152774915277,-0.16663133190549884,0.15367427316911306,-1.0843150806519644,0.2782251210172453,0.5658940285001481
CAPZB,0,TP1M,98.30998880353077,0.05318601090233493,0.06526235135302258,0.8149570127290802,0.4150969167568789,0.6929525797776925
MINOS1,0,TP1M,50.63367293240911,0.05283771833090633,0.09928226363279441,0.5321969543959234,0.594589592132883,0.8096952798932037
DDOST,0,TP1M,27.514428078103727,-0.06318489565530531,0.10617747338100894,-0.5950875797220342,0.5517849304403681,0.7856656236455644
HP1BP3,0,TP1M,103.49046753124375,0.04261841214631864,0.06776687085593404,0.6288974480896624,0.5294161968524964,0.7726204516665454
EIF4G3,0,TP1M,10.902652572846915,-0.09985160281124504,0.16696333542606917,-0.5980450890995707,0.5498098478713793,
ECE1,0,TP1M,15.423831239575563,-0.2204617216937776,0.14845691011230733,-1.4850216236280196,0.137538096105179,0.3968354158621273
USP48,0,TP1M,20.704078161617318,0.05187714138574567,0.13973268827769691,0.37125988217336775,0.7104439754390655,0.8683414758501491
CDC42,0,TP1M,249.17613550980013,0.1930109280981863,0.05063083080340386,3.812122476276063,0.00013777857216696807,0.005042382162974626
KDM1A,0,TP1M,11.199697427800253,-0.3814454249519106,0.15775026320673252,-2.418033524622551,0.015604639055481487,
LUZP1,0,TP1M,15.651133004901258,-0.20084065766021425,0.1395592710160051,-1.4391065258371922,0.15012034336753935,0.4152785585547692
HNRNPR,0,TP1M,75.30006072757442,-0.0538189974747824,0.07442620276684993,-0.723118948354488,0.46960680889283346,0.7285028078354453
TCEA3,0,TP1M,13.122386991186026,-0.4015219387802388,0.18560264968742068,-2.1633416303940414,0.03051491338552149,0.16601522452694567
ID3,0,TP1M,12.196392836550086,-0.9135973588879027,0.32212567030425177,-2.8361519838670373,0.004566071143051367,0.05076983472407358
RPL11,0,TP1M,4897.950022617029,0.11370647457623222,0.03696065677807078,3.0764192113516686,0.0020950306745789065,0.030662413802702782
ELOA,0,TP1M,12.845531137827798,0.16822536792697368,0.16011926452630973,1.0506254099070758,0.2934306660246919,0.5823067371499697
PITHD1,0,TP1M,53.68105961643573,-0.053297888888343616,0.09245058546063745,-0.5765013668954664,0.5642763462165129,0.7928123902359119
LYPLA2,0,TP1M,11.261949750152661,-0.027886771191436694,0.15738882729354542,-0.17718393148342837,0.8593639167890454,
PNRC2,0,TP1M,80.78505183211857,-0.1057707209121898,0.07094225821004915,-1.490940993152754,0.1359769875568069,0.3942472025302104
SRSF10,0,TP1M,78.858659719173,-0.03855488487080621,0.07907802895325455,-0.48755495529102255,0.6258651080887871,0.8284646245207915
NIPAL3,0,TP1M,15.319465718737828,-0.2966153027449776,0.14521214226266324,-2.0426343012587242,0.0410886529088835,0.19751009336368866
RCAN3,0,TP1M,148.39010619734307,0.03675537248081648,0.06745816991663083,0.5448616902332386,0.5858486462144352,0.8039185231265263
AL445686.2,0,TP1M,17.81040396491646,-0.14784639179478667,0.16299671217665607,-0.9070513743525731,0.36437963031359855,0.6491483862968621
SRRM1,0,TP1M,154.57886301535183,0.05394953518094942,0.06774124345932105,0.7964060360561049,0.42579607099494077,0.6975061838066972
RUNX3,0,TP1M,71.38770067780533,0.13765001382767497,0.10751821060750667,1.280248369554474,0.20045779949737252,0.47812182016353183
SYF2,0,TP1M,101.69830522075512,0.004021739838157945,0.06925233469984376,0.05807370763150629,0.9536899173082615,0.9835329831582948
RSRP1,0,TP1M,113.22373822607483,-0.21357703980590556,0.09681897547362364,-2.2059419526091792,0.027388064304429346,0.15636868710282695
TMEM50A,0,TP1M,75.08708203930667,0.046515540060053436,0.07592966288920401,0.6126135464071342,0.54013189899267,0.7803008248070402
MACO1,0,TP1M,14.49362752495353,0.21696623737786144,0.15406177459253034,1.4083067519616965,0.15904025720020765,0.42602899755124396
LDLRAP1,0,TP1M,24.613327554256777,0.051041803572281046,0.12536687238517663,0.40713948271326755,0.6839055462305474,0.8552047120424247
STMN1,0,TP1M,19.31480501851719,0.07659131538421414,0.1978142962538508,0.3871879678803708,0.6986170570647483,0.8607758844576686
SH3BGRL3,0,TP1M,630.9681764569477,-0.014136251590659439,0.05598353237750664,-0.25250731760433137,0.8006489586962484,0.9081425791145712
UBXN11,0,TP1M,15.608073966523587,-0.06861610008043757,0.14599685657741449,-0.46998340710201564,0.6383668724180948,0.8324891272433425
CD52,0,TP1M,803.9554564684281,-0.07061573277404849,0.062461224428797035,-1.1305531298789575,0.25824322436886227,0.5431644677840946
HMGN2,0,TP1M,147.39502241784032,0.19433633711193957,0.06051046332606829,3.2116154203733926,0.0013199093789226836,0.022322958285469
RPS6KA1,0,TP1M,11.042366339973057,-0.14323194666490455,0.16932434630432186,-0.8459028473523696,0.39760694396071194,
ARID1A,0,TP1M,39.690266336909986,0.18381908577181025,0.09154455758830295,2.007973937658721,0.04464606124544529,0.20737105125331204
NUDC,0,TP1M,40.414288543046915,-0.1567691459578486,0.09240327032092378,-1.6965757317179047,0.08977690117243219,0.3120394417836964
TMEM222,0,TP1M,10.448772870296118,0.004000943083229912,0.15987879760212975,0.025024850969836265,0.9800351416058761,
SYTL1,0,TP1M,32.65069412565981,-0.1267749106904996,0.1173326085878595,-1.0804746627240425,0.27993086372181586,0.5671664249047494
WASF2,0,TP1M,73.89261226347298,-0.3282042598893655,0.0737821077492681,-4.448290647980589,8.655635544003871e-06,0.0005918129317474886
IFI6,0,TP1M,20.94748464785806,-0.01849043253604425,0.15390946767980906,-0.12013836974936114,0.9043735378299226,0.9598245104026204
FAM76A,0,TP1M,13.804155157231166,0.0007147912054640586,0.15016224378351656,0.004760126030712135,0.9962019832757079,0.9987776994673851
STX12,0,TP1M,10.371670641916264,-0.028935325543818616,0.16936458387917347,-0.17084637697608251,0.8643445615722875,
PPP1R8,0,TP1M,11.014336588474105,0.335275524129798,0.17954687740401382,1.8673425513013284,0.06185376680705081,
RPA2,0,TP1M,24.382571793787477,-0.0715090048143198,0.14707315721555284,-0.48621384192844264,0.626815558317166,0.8284646245207915
DNAJC8,0,TP1M,71.64382981303449,-0.057082760017474046,0.07306158366309434,-0.7812965057080786,0.43462812482310886,0.7032961638342147
ATP5IF1,0,TP1M,129.34382506972494,-0.1604064835110547,0.08615457517298894,-1.8618452147082851,0.06262491116433051,0.2510590513542444
SESN2,0,TP1M,12.459828605070783,-0.42149173560737063,0.20177620570046628,-2.0889070351192385,0.036716092443474374,0.184392195253949
PHACTR4,0,TP1M,21.36629780208366,-0.15134756909770947,0.1341590731774582,-1.1281202643485415,0.2592691321089672,0.5443225912883495
TRNAU1AP,0,TP1M,9.631550174233219,-0.21682199953249992,0.19783277319412002,-1.095986251578989,0.2730847911334079,
SNHG12,0,TP1M,88.74033838422388,0.28578025566801596,0.21534815957352305,1.3270615185844965,0.18448833344409044,0.4575750165172595
TAF12,0,TP1M,17.990991938994114,0.25947877997969754,0.13180910369749388,1.968595284398638,0.04899958452007468,0.22049813034033605
YTHDF2,0,TP1M,38.96263586510116,0.06037909367315866,0.09046957065107246,0.6673967085135372,0.5045187677952286,0.7560354842230758
EPB41,0,TP1M,78.56917765780936,-0.06933153096658855,0.09257146112625704,-0.7489514600188514,0.45388646228894536,0.7150116519070353
SRSF4,0,TP1M,43.77521434517722,0.04301331923522203,0.09830952199636535,0.4375295328647036,0.6617273629843574,0.8435060722044887
LAPTM5,0,TP1M,165.12321912906975,-0.06828881258483908,0.059056001688102065,-1.156339925372854,0.24754214359650373,0.53238993418572
PUM1,0,TP1M,39.571582826971294,0.09627014081394053,0.09411748794807547,1.022871975366073,0.3063683814580026,0.5959548006195796
SNRNP40,0,TP1M,16.18254402159191,0.18806079502702205,0.13777680250761,1.3649670452806062,0.17226340795666595,0.4414895983780405
ZCCHC17,0,TP1M,20.851029217274075,-0.1369444044367142,0.13799945564639335,-0.9923546712214388,0.32102454265582536,0.6090388976474901
PTP4A2,0,TP1M,142.06585707382658,0.1309168859336826,0.06652872950882811,1.9678248314708973,0.049088196039222744,0.22068010407819372
KHDRBS1,0,TP1M,79.328917919371,-0.013973429353406164,0.08195047916165661,-0.17051064858134618,0.8646085606341285,0.9400967440121873
KPNA6,0,TP1M,16.94913579856887,0.02428865573611978,0.14057425040792781,0.1727816841678851,0.8628230344218931,0.9395178410177314
EIF3I,0,TP1M,55.287113669459885,0.0020458577473997266,0.08595833523906066,0.023800574333017802,0.9810116819287005,0.9929446250423057
LCK,0,TP1M,84.60066457745566,-0.41959875791779405,0.08342905930105643,-5.029407755919415,4.919971211704054e-07,6.091456248869262e-05
HDAC1,0,TP1M,35.21977524572421,-0.36741471896752614,0.10660638137444454,-3.44646084249889,0.0005679808711023475,0.013207717616852051
MARCKSL1,0,TP1M,89.06237959313457,-0.12979803040194013,0.20113582581525877,-0.6453252665249121,0.5187164223140484,0.7674145656408456
BSDC1,0,TP1M,19.782055026168486,-0.0006360896045421414,0.12428508468311378,-0.005117988261937959,0.9959164540107043,0.9987776994673851
ZBTB8OS,0,TP1M,25.092183074293374,0.011288504674136685,0.11602121506061147,0.09729690098693913,0.9224906169798763,0.9693829314170059
RBBP4,0,TP1M,33.937535489489214,0.16677050981757743,0.10669103651918957,1.563116408449007,0.11802521686293582,0.3628681331873215
YARS,0,TP1M,10.37633511334249,0.05026311247948979,0.16678290168302637,0.3013684974435548,0.763133513694815,
RNF19B,0,TP1M,16.743195644969795,-0.0114551818419446,0.15714389288209415,-0.07289613125811692,0.9418887725636755,0.9765643703012501
AK2,0,TP1M,11.21570297790563,-0.2966634515755742,0.16626103025406408,-1.784323428780886,0.07437112535385369,
PHC2,0,TP1M,12.45086519749761,0.16673424242488227,0.1525826362776034,1.0927471597851537,0.27450482748424454,0.5630338535973415
SMIM12,0,TP1M,14.156131418187783,0.05707674502097206,0.14487253707947498,0.3939790533913311,0.6935965041131411,0.8580517378726166
SFPQ,0,TP1M,151.57592688195416,-0.052877824981810824,0.06787541210464394,-0.7790424152458736,0.43595472965426973,0.7037321558482892
ZMYM4,0,TP1M,11.206537571234218,-0.0020956634720750095,0.1650283509157167,-0.012698808783136343,0.989868088843647,
PSMB2,0,TP1M,28.086240745273628,0.12918020067034305,0.12079029086475372,1.0694584783721015,0.2848631289763641,0.5733558848157838
AGO3,0,TP1M,20.78502220405693,0.11376565242125314,0.13837509897853467,0.8221540816306909,0.4109892088361101,0.6893963990033762
ADPRHL2,0,TP1M,10.814932562885355,0.018759459748201916,0.16914950273338666,0.11090461068496645,0.9116919893625909,
TRAPPC3,0,TP1M,20.221857373139564,-0.0709151516297068,0.12381810332747427,-0.5727365362894496,0.5668230952334714,0.7933445155100924
MAP7D1,0,TP1M,18.386633721329765,-0.23780133503992495,0.13371753511854234,-1.778385570965775,0.07534055084903221,0.27855937323601015
THRAP3,0,TP1M,59.93911905279274,-0.20941099004474759,0.08138483295809745,-2.5730960233409443,0.010079323870998616,0.08319528405953992
LSM10,0,TP1M,23.42054161205175,0.01719477616390001,0.12777034961330272,0.13457563680415716,0.8929474053624342,0.9563957420397536
MRPS15,0,TP1M,33.096803054080766,0.14620315471919967,0.09770267333178016,1.4964089490440131,0.13454711892603297,0.39158853354520773
ZC3H12A,0,TP1M,14.385247091781068,0.09453227637821839,0.2009163590544338,0.4705056214591613,0.6379938189198222,0.8324891272433425
MEAF6,0,TP1M,35.664841584206094,0.07377657819719717,0.09480054822586136,0.778229446747768,0.43643376004474776,0.7037321558482892
SNIP1,0,TP1M,15.758525983203878,-0.013085755272652792,0.157885271269293,-0.0828814186874557,0.9339458289394545,0.9748150416789308
YRDC,0,TP1M,20.253763322951862,-0.05559031920913506,0.12824640370934542,-0.43346493625757826,0.664677034080547,0.8448627894347908
C1orf122,0,TP1M,20.164376097476453,0.10276090891832149,0.12103230932082505,0.8490370009046853,0.39586070373506244,0.6760312995802437
SF3A3,0,TP1M,21.748729814582667,-0.11730506966555927,0.12121550556969979,-0.9677398045261464,0.33317433347359904,0.6210864348202113
UTP11,0,TP1M,11.190941175220008,0.2733849686293441,0.1719036215125429,1.5903386224437197,0.11175849723697424,
RRAGC,0,TP1M,11.36539604463298,0.041275700369990634,0.15731217674546638,0.2623808355075741,0.7930278463050366,0.9047367962071943
AKIRIN1,0,TP1M,59.986349448355966,0.10148944899706207,0.10205818211989788,0.9944273637740513,0.3200148516994301,0.608293790719954
NDUFS5,0,TP1M,177.1765763604677,-0.08714485641042292,0.06666701324487885,-1.307166050627251,0.19115632280853778,0.4648020779118427
MACF1,0,TP1M,82.69520755272383,-0.23082063357191027,0.08179923157947068,-2.821794644215702,0.00477557462370073,0.0520878746456501
PABPC4,0,TP1M,53.582765363820165,-0.10573715841550253,0.08497901861895225,-1.2442737058382636,0.21339884494822148,0.49298038764891705
PPIE,0,TP1M,16.360629998157492,-0.1285217850715704,0.14153425485575427,-0.9080613396562858,0.3638458146256235,0.6491483862968621
CAP1,0,TP1M,62.77766350640573,-0.14294246310300565,0.09657010721129326,-1.4801936875792288,0.13882156455286446,0.3987094590700138
PPT1,0,TP1M,14.99990588543209,0.4453136424937519,0.14776506246803767,3.0136598939960892,0.0025811698635517318,0.035296534760986514
RLF,0,TP1M,23.886955858812367,-0.023379456936586628,0.1462914139787812,-0.15981427959933245,0.8730273751698099,0.9445768553738543
SMAP2,0,TP1M,150.0518359438693,0.3788125070330394,0.13629530348594474,2.779351139359721,0.00544676117044505,0.0563241826677399
NFYC,0,TP1M,11.83392203227449,0.0820911718859252,0.15032775553874755,0.5460812714972378,0.5850100730043866,0.8035618188453478
CITED4,0,TP1M,12.086501674351425,-0.06598453862113214,0.19921126506621067,-0.33122895233460437,0.7404715525784928,0.8833594224901238
HIVEP3,0,TP1M,9.598121187540421,0.031019376250776224,0.18603704554578693,0.1667376309904998,0.8675764947416165,
FOXJ3,0,TP1M,28.964228540728207,0.15850146185356903,0.11464206691408647,1.3825767985529351,0.16679466722573533,0.43646590211155306
PPCS,0,TP1M,30.71406406959063,0.02898451189388815,0.1054340444811176,0.2749065734557783,0.7833880167718951,0.902395568864776
PPIH,0,TP1M,15.262042675004663,0.40677844795811857,0.13793594989412353,2.9490386535950375,0.003187641045839917,0.04067572042059237
YBX1,0,TP1M,401.8589456069011,0.07417020949063483,0.054774915873530755,1.3540907969970355,0.1757074119288884,0.44692707054205316
SVBP,0,TP1M,15.526040886490751,-0.23364885926136333,0.14338159049986893,-1.6295596836860093,0.10319459108472191,0.33389258787971915
SLC2A1,0,TP1M,11.821454159936383,0.09567380412000587,0.19526389973232178,0.48997179842848904,0.6241538551023997,0.8281295259050452
EBNA1BP2,0,TP1M,14.320708602709873,0.4242711196488265,0.16327968758564074,2.598431721191865,0.00936506677265602,0.07857393935080079
MED8,0,TP1M,10.951692011861645,-0.0725387121037977,0.16174617891197557,-0.4484724930860607,0.6538122336339258,
ATP6V0B,0,TP1M,47.6578521982868,-0.03927608156765974,0.09779625753923558,-0.40161129429622894,0.6879701165087865,0.8569431045886843
DMAP1,0,TP1M,10.129783064714506,0.13003675100128104,0.17650758966264116,0.7367204506606214,0.4612923676446744,
ERI3,0,TP1M,9.40203726055144,-0.0026698761720815077,0.1810776810945777,-0.014744369134520884,0.9882361217478369,
RNF220,0,TP1M,21.606175495132717,0.22259243391023067,0.1258996051789387,1.7680153451940084,0.07705833833389046,0.28162954695133313
ARMH1,0,TP1M,25.44413813703467,-0.1209932780471547,0.12233194671650219,-0.9890570803025822,0.3226352150857237,0.6102361355523122
RPS8,0,TP1M,5219.972821840147,0.1374835414198988,0.04446366626773586,3.0920424013631305,0.0019878445277134917,0.0299549861232089
PLK3,0,TP1M,46.17850325609433,-0.09880626083310583,0.1592069267874103,-0.6206153389609879,0.534852744799498,0.7756039827122112
TOE1,0,TP1M,11.013638528001682,-0.07045271868682393,0.1714755473883971,-0.41086160539990274,0.6811740171248339,
PRDX1,0,TP1M,124.68090719520205,0.2960065063351995,0.12270643835733376,2.4123143846225745,0.01585160645495564,0.11069544080815821
AKR1A1,0,TP1M,16.535134275015075,-0.1390888609319629,0.12830001398242216,-1.0840907698655347,0.27832455492560015,0.5658940285001481
NASP,0,TP1M,169.09160827770847,0.29546372506007956,0.1511605553924539,1.9546350851449004,0.05062615707983613,0.2238495997334321
GPBP1L1,0,TP1M,24.073104539830723,0.12069491055990275,0.11551949098606709,1.044801267125215,0.29611482914489584,0.5836927849882823
UQCRH,0,TP1M,144.56287039867937,0.2086904447470122,0.06168330248980237,3.383256672768346,0.00071631651747547,0.015700017573913146
ATPAF1,0,TP1M,11.803338791991063,-0.19400741003458669,0.18449154783473956,-1.0515788517768363,0.292992814764255,0.5823067371499697
EFCAB14,0,TP1M,33.07752125865923,0.062304723943109416,0.1235673038806476,0.5042169084087884,0.6141089598340224,0.8224412537640222
CMPK1,0,TP1M,76.46196482623841,0.060126693782554586,0.08394566990185001,0.7162572393889431,0.4738325250728125,0.7299053693065396
FAF1,0,TP1M,12.931610023224973,-0.21446881544004728,0.17480689906720182,-1.2268898801162194,0.21986398265787066,0.5022763194085991
RNF11,0,TP1M,14.840965225630306,0.2190283845675149,0.14675653668082908,1.492460843797813,0.1355783748446165,0.39358969275233724
EPS15,0,TP1M,26.77366321260313,0.15092497249474457,0.11292119433307043,1.3365513302097995,0.181369134758969,0.45410309548452754
OSBPL9,0,TP1M,13.237209143184792,0.10346960558828894,0.14586146076366135,0.7093690481815499,0.47809549000707496,0.7317416599573159
NRDC,0,TP1M,33.193639458184364,-0.2162050402572878,0.10135921567817678,-2.1330575499297,0.03292000550680336,0.17215359044139975
TXNDC12,0,TP1M,25.77479169097792,0.3110428326432317,0.12825825016535686,2.4251292391890575,0.015302937906189761,0.10836915032751178
KTI12,0,TP1M,11.613093590173143,-0.08076048414499429,0.1794369244096885,-0.45007728710620776,0.6526547133736977,0.8407115121434108
BTF3L4,0,TP1M,31.763628933172644,0.34878837653379235,0.11662262050194079,2.990743777087293,0.002782988969572584,0.037168724401201184
PRPF38A,0,TP1M,24.770661327886913,-0.037739444498897434,0.11706062291069282,-0.32239230887819026,0.7471555100779984,0.8867148683075934
TUT4,0,TP1M,61.50280544022469,-0.300592072226956,0.08858610877929948,-3.3932190539697507,0.0006907637538747376,0.015213407483173909
SHISAL2A,0,TP1M,10.364438482095576,0.024491773238861213,0.1772465289128403,0.13817914172471535,0.8900988394440993,
ZYG11B,0,TP1M,12.54602811436465,0.11022267353219933,0.14641045309588813,0.7528333612902047,0.45155005659716385,0.7136691842742742
ECHDC2,0,TP1M,15.104128623178221,-0.06109828673484255,0.13797146405862795,-0.44283277815244587,0.6578866926049269,0.843060987671236
SCP2,0,TP1M,39.80701988213622,0.1894494308670751,0.09665365147979771,1.960085604284421,0.04998578554535601,0.22253147092640999
C1orf123,0,TP1M,16.253651117717958,0.01290624292874093,0.13533237501762166,0.09536700236776606,0.9240233248851634,0.9699704058888481
MAGOH,0,TP1M,65.18472713857108,0.3870990943925872,0.07256828455344708,5.33427373644868,9.59277192306875e-08,1.8310203408157477e-05
HSPB11,0,TP1M,23.85618885100248,0.3202269300560855,0.1255241852653808,2.5511173753413963,0.010737815616351917,0.08584630600088679
TMEM59,0,TP1M,82.3411904330823,0.04172012999109704,0.07341144944322826,0.5683054933190052,0.5698275495847878,0.7942492062463902
SSBP3,0,TP1M,16.550158376606277,-0.13412252117672852,0.14143980069576026,-0.948265767605461,0.34299417335867055,0.6297828247495678
MYSM1,0,TP1M,18.08856289710927,-0.02125078192244667,0.13937272127432768,-0.15247447081569643,0.8788127243328465,0.9481491027246279
JUN,0,TP1M,1215.851058352603,-0.15400848353464588,0.23271388176029922,-0.6617932818175336,0.5081037122628709,0.7590222300510965
TM2D1,0,TP1M,19.65577075806817,0.32792146427537516,0.1435998816623651,2.2835775383603076,0.022396371106164912,0.13778405822513287
PATJ,0,TP1M,19.50002160870889,0.0752743283016102,0.1323258462999389,0.5688558237593903,0.5694539869995718,0.7942492062463902
USP1,0,TP1M,32.664685999841126,0.06623618753936532,0.09996193084365673,0.662614127001614,0.5075777201172968,0.7588326564752538
ITGB3BP,0,TP1M,10.497327379686741,0.24576126038337967,0.19275656039732042,1.2749825991748507,0.20231540105547907,
JAK1,0,TP1M,159.88156115865786,-0.06292051191579516,0.06736651879657739,-0.9340027218237658,0.35030248898562555,0.6337818728448462
LEPROT,0,TP1M,13.216846566131174,-0.10973960487361872,0.15692521914864488,-0.6993114648428158,0.48435740367447855,0.7369117456767805
PDE4B,0,TP1M,49.169062029543625,-0.05682519494797832,0.2174711120706277,-0.26129996948524964,0.7938611900992271,0.9048713888640357
MIER1,0,TP1M,74.57182579979094,-0.0010541216885709497,0.07687186051602374,-0.013712712057375282,0.9890591816462204,0.9955126511561001
SERBP1,0,TP1M,129.6811165719772,-0.04965858701404811,0.06062461160636105,-0.8191159612944666,0.412720256162431,0.6912875661718817
GADD45A,0,TP1M,55.544403481156905,0.23353127828749923,0.14899591517898947,1.5673669845710674,0.11702893644155553,0.36028868134325664
SRSF11,0,TP1M,94.17586627379515,0.2550255662377809,0.08105522318023951,3.1463187223689446,0.0016533972050077064,0.02628244345868904
ZRANB2,0,TP1M,60.17008712451541,-0.25580143769621705,0.08289937245577458,-3.085686056703056,0.0020308312234054997,0.030358347090581255
TYW3,0,TP1M,18.077260979897346,0.4318519571553826,0.13455277814446992,3.209535790421965,0.0013294949381092828,0.022322958285469
