gene,population,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,timepoint
SRSF3,Pooled_Monocytes,173.7574937837258,0.03486366684372705,0.10729027417200529,0.32494713162755484,0.745221084918401,0.8880984495274858,TP3M
CDKN1A,Pooled_Monocytes,108.9323407074374,0.09333846757075209,0.2233348123242612,0.41793066920186805,0.6759978083259375,0.8557322767167092,TP3M
C6orf89,Pooled_Monocytes,12.708294879258009,-0.10091548153911327,0.16356821955600803,-0.6169626460020151,0.5372593643536825,0.7796346097934639,TP3M
MTCH1,Pooled_Monocytes,40.83498981861227,0.14771982737960188,0.11640522851694261,1.2690136797257474,0.2044361850850448,0.5016230118431461,TP3M
FGD2,Pooled_Monocytes,16.68123714738298,-0.4263151694665672,0.17481955208230476,-2.4386011998581183,0.014744229668153726,0.12440859584475177,TP3M
PIM1,Pooled_Monocytes,25.30627569085899,0.588824997058465,0.25178243180890075,2.3386262211708826,0.019354786531625343,0.14594157150330586,TP3M
ZFAND3,Pooled_Monocytes,18.832000648865975,0.07559018491569172,0.13161226264257617,0.5743399847244821,0.5657377565497173,0.7943646184666002,TP3M
GLO1,Pooled_Monocytes,11.249650242439287,0.15272357179156937,0.17089853893058649,0.8936505411178547,0.3715088956699306,0.6702734212988097,TP3M
OARD1,Pooled_Monocytes,11.284884373292467,0.06741692511694687,0.1513152449469668,0.4455395432269581,0.6559298897360402,0.8505282898888774,TP3M
TREM1,Pooled_Monocytes,88.1872198894963,-0.2940624167102633,0.13198839702338477,-2.2279414201701635,0.025884421620571318,0.1744645234126671,TP3M
TFEB,Pooled_Monocytes,13.476024786741768,-0.03843214099625976,0.14389572141290913,-0.26708327821630384,0.7894050421350537,0.9094680415667572,TP3M
CCND3,Pooled_Monocytes,41.30413127738144,-0.03131688304737303,0.15961419169045912,-0.19620362522717325,0.8444507906856605,0.9373536224639843,TP3M
MRPS10,Pooled_Monocytes,12.921156811492265,0.09329164141511752,0.15035044020594857,0.620494634317848,0.5349321855126594,0.7778262538977737,TP3M
UBR2,Pooled_Monocytes,23.886625138796685,-0.15724301698723842,0.14018903888774076,-1.1216498681694649,0.26201133958436784,0.5663194486478876,TP3M
RPL7L1,Pooled_Monocytes,24.628716053434083,-0.20679536832419879,0.14650072564684818,-1.4115654882331143,0.15807794021243615,0.4402509300813582,TP3M
C6orf226,Pooled_Monocytes,9.40615261748638,-0.11165142150739528,0.20631289279019058,-0.5411752023706,0.5883868278613478,0.8068177003311992,TP3M
CNPY3,Pooled_Monocytes,86.16389875989039,-0.26483383188396437,0.07231204150437699,-3.6623752610819893,0.00024988744093397994,0.010375340835180998,TP3M
MEA1,Pooled_Monocytes,10.401484612240438,-0.39161547736703994,0.19599589482934468,-1.998079999114384,0.045707987750629425,0.24174254532572198,TP3M
KLHDC3,Pooled_Monocytes,11.068193558040464,-0.39994660803017407,0.1497776897104728,-2.670268240906168,0.0075790672628404275,0.08454665104974302,TP3M
RRP36,Pooled_Monocytes,9.755729814880977,-0.15646350028060968,0.19079440340230436,-0.8200633639693016,0.41217998603991923,0.6967754868425902,TP3M
SRF,Pooled_Monocytes,10.045731745439888,0.07480022847432553,0.17041477548443154,0.4389304170468423,0.660711956081416,0.8506928550631643,TP3M
DNPH1,Pooled_Monocytes,10.626685477160773,-0.22378111006277593,0.19097312657829624,-1.1717937181649947,0.24127988537127887,0.5457993388718336,TP3M
YIPF3,Pooled_Monocytes,19.19971484026544,-0.3284359188020685,0.1219218804977004,-2.6938226138028045,0.007063774741604268,0.08108844129161895,TP3M
