gene,population,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,timepoint
ARID2,Pooled_CD4,44.288071262976494,0.025846962282685623,0.09600535510689606,0.2692241724839892,0.7877571798159843,0.904708822665588,TP1M
SCAF11,Pooled_CD4,256.5167858756307,-0.09968025131062166,0.047187610044598996,-2.1124242405243594,0.034650077661150414,0.15600894435493837,TP1M
SLC38A1,Pooled_CD4,263.0078624835321,0.18910302752099903,0.05124894870084608,3.6898908624417714,0.0002243502803496917,0.004730943204061464,TP1M
SLC38A2,Pooled_CD4,228.07606222458804,0.31596927912701583,0.103081561486562,3.0652356694092813,0.002174985396687747,0.02544869276845459,TP1M
AMIGO2,Pooled_CD4,12.07897749485544,-0.3187400623200174,0.17663414835495708,-1.804521182843364,0.07114964146642212,0.2451001723797144,TP1M
PCED1B,Pooled_CD4,51.95972025775494,-0.06591291477538445,0.12675261177439864,-0.5200122810305473,0.6030550154268749,0.804466917261192,TP1M
RPAP3,Pooled_CD4,36.08979161065398,-0.12295532572787382,0.11525388316467883,-1.0668215451985328,0.28605242756378013,0.5537687901730773,TP1M
HDAC7,Pooled_CD4,42.39787712672203,-0.0943534222179963,0.10264366135698563,-0.9192328193539724,0.35797380829099856,0.6205932370859972,TP1M
TMEM106C,Pooled_CD4,18.230521094947303,-0.15645502234796838,0.1429804852269534,-1.0942403930132618,0.2738495601175507,0.5396744895135998,TP1M
SENP1,Pooled_CD4,17.58185981756045,-0.30168436189114384,0.134413346801081,-2.2444524228505975,0.024803306810567544,0.12551923914357946,TP1M
ASB8,Pooled_CD4,49.37852604276346,0.08972445240255082,0.08766148225682605,1.0235333705592702,0.3060557302161163,0.5739915760616866,TP1M
ZNF641,Pooled_CD4,12.200909132686016,-0.20721112885723228,0.16867661918737586,-1.2284519920751436,0.21927734066566773,0.4785041867955919,TP1M
KANSL2,Pooled_CD4,65.7132484612815,0.02151758176941028,0.11175206455767846,0.19254751001315448,0.847313356462903,0.9342660120712981,TP1M
CCNT1,Pooled_CD4,71.30028073014417,0.08648976098537238,0.07573794549123537,1.1419607493232207,0.2534703352173726,0.5199769925343691,TP1M
DDX23,Pooled_CD4,33.87835805863948,-0.3224175860614601,0.10194701247845943,-3.162599650770387,0.001563672084108511,0.019885540217836516,TP1M
CCDC65,Pooled_CD4,10.850892674548783,-0.30745702473410247,0.1688981576460566,-1.8203693220763852,0.06870278100718356,,TP1M
FKBP11,Pooled_CD4,83.23925618989963,-0.006592426206804019,0.1038735916805679,-0.06346585402646951,0.9493955489470606,0.9782246753471093,TP1M
ARF3,Pooled_CD4,29.176128227857603,0.10882575907640825,0.11728700259886422,0.9278586430297443,0.35348089967978313,0.6165081399775053,TP1M
PRKAG1,Pooled_CD4,25.101840222361545,0.31041874105386846,0.12973219141459455,2.392765725060797,0.016721914542717327,0.09624448115758276,TP1M
KMT2D,Pooled_CD4,20.856631148229564,0.020403108411946945,0.15098561455045642,0.1351327970727213,0.8925068796835269,0.955206287718642,TP1M
LMBR1L,Pooled_CD4,28.315004123710747,-0.3904797150936095,0.11194874572047797,-3.48802224250541,0.0004866075968914685,0.008547119319517207,TP1M
TUBA1B,Pooled_CD4,362.5574262726193,0.08418622775458194,0.10352232688980534,0.813218078494258,0.41609303606205816,0.6688563646420521,TP1M
TUBA1A,Pooled_CD4,814.940020992303,-0.0825395974339148,0.08075213778177326,-1.0221351372389922,0.30671694485149625,0.5741328970201653,TP1M
TUBA1C,Pooled_CD4,65.09995591600045,0.33694566408205323,0.13805300079548874,2.440697863432925,0.01465891322349088,0.0881069140204182,TP1M
SPATS2,Pooled_CD4,9.220863209480965,0.05273577047653627,0.19805507839236147,0.26626820632219733,0.7900326571650013,,TP1M
MCRS1,Pooled_CD4,22.264275684417566,-0.2568827906832295,0.12940174321930178,-1.985157110657165,0.047126994413290574,0.19094859631546623,TP1M
FMNL3,Pooled_CD4,12.686020260833278,-0.5845850705669021,0.18062640562267485,-3.236431952192468,0.0012103407999571338,0.016586411110570198,TP1M
TMBIM6,Pooled_CD4,340.35756342395314,0.04259006983358397,0.0428123031553783,0.9948091248212507,0.3198291074353504,0.5857517877833393,TP1M
BCDIN3D,Pooled_CD4,13.755741058814234,0.12261225524732806,0.16450779079748856,0.7453279547001243,0.45607348562485117,0.6995659717462899,TP1M
SMARCD1,Pooled_CD4,51.560601816006866,0.021618812332063243,0.08448407879126425,0.25589214727045884,0.7980341183731545,0.9093763843162262,TP1M
COX14,Pooled_CD4,148.36526104141242,0.049084274543866935,0.06093316198835288,0.8055428758686312,0.42050647467395263,0.6733335121066187,TP1M
AC074032.1,Pooled_CD4,13.002396161504954,0.03701378870434958,0.15778193003892957,0.2345882617560652,0.8145283211087715,0.9172505531870536,TP1M
CERS5,Pooled_CD4,24.03857810744202,0.27686420206410217,0.1306089261560081,2.1197954091851035,0.03402330263377785,0.15377479990711218,TP1M
LIMA1,Pooled_CD4,27.008472367331205,-0.12204180134843728,0.1621179160471751,-0.7527965096277455,0.4515722045310897,0.6966287470189264,TP1M
LARP4,Pooled_CD4,28.11975904002248,0.09411671152744548,0.12799027343580144,0.7353426866038647,0.462130817344767,0.7047081274277344,TP1M
DIP2B,Pooled_CD4,30.360357448375712,0.12761826199184956,0.1239603678554219,1.0295085776180815,0.3032407511539952,0.5714951293523287,TP1M
ATF1,Pooled_CD4,38.53533527787923,-0.10906565991744628,0.0955207233679528,-1.1418010257032642,0.2535367359183539,0.5199769925343691,TP1M
SLC11A2,Pooled_CD4,12.382550215897291,0.16125829212768378,0.1572002152004763,1.0258147033834033,0.3049789341125989,0.5730349215078154,TP1M
LETMD1,Pooled_CD4,52.45886555830836,0.08428494974953554,0.10171163021426054,0.8286658032319919,0.40729354138678897,0.6605357997941298,TP1M
CSRNP2,Pooled_CD4,11.310222455603098,-0.02808357950160667,0.1755421825209605,-0.15998194336141042,0.8728952981149938,0.9467871067411735,TP1M
TFCP2,Pooled_CD4,19.544063858738735,-0.15354989543235772,0.1377056351470803,-1.115058910031928,0.26482517807453765,0.5302579777161591,TP1M
DAZAP2,Pooled_CD4,244.88707046768235,0.1986769023155038,0.05172823975157746,3.8407821969129565,0.00012264289516305933,0.002906441944102343,TP1M
SMAGP,Pooled_CD4,13.796288599505218,0.27907612484483846,0.16329334983514818,1.709047705412242,0.0874421131439146,0.2777682445188606,TP1M
BIN2,Pooled_CD4,179.46686652106922,-0.25234012993032257,0.07285829358559515,-3.463437276826545,0.0005333209185364137,0.009098654110321134,TP1M
GRASP,Pooled_CD4,55.397658062837316,-0.04078036564011723,0.1933057916346236,-0.2109629788909694,0.8329161597604868,0.9278792915403722,TP1M
NR4A1,Pooled_CD4,54.00576200340355,0.08270218045751107,0.23656040346517487,0.3496028043834734,0.7266368060036053,0.8717749244915722,TP1M
ATG101,Pooled_CD4,29.54757898372233,0.18636000832826297,0.12072201397116165,1.5437118898031394,0.12265814463391482,0.34306596091876135,TP1M
EIF4B,Pooled_CD4,480.70058982571953,-0.2690195678767612,0.046428545904099505,-5.794270801253061,6.861866247621668e-09,9.850736834326107e-07,TP1M
SPRYD3,Pooled_CD4,13.558398441674694,-0.19901439331594883,0.1674570670808467,-1.1884502504744487,0.2346560689128615,0.4964041269938031,TP1M
CSAD,Pooled_CD4,16.60964865147827,-0.24553098701071382,0.1437386964764035,-1.7081759681257496,0.08760369625100853,0.27816316142653286,TP1M
ZNF740,Pooled_CD4,10.657671018740015,-0.16006493068025146,0.17474379651169528,-0.9159977857613881,0.3596680562641561,,TP1M
ITGB7,Pooled_CD4,48.728908886975546,-0.4898105081583878,0.12689115333582177,-3.8600839797088735,0.0001133480634485786,0.0027383278111444637,TP1M
PFDN5,Pooled_CD4,1957.2901449898184,-0.01121982678174546,0.038757676963055966,-0.28948656526654737,0.7722090593623301,0.8955321777442588,TP1M
C12orf10,Pooled_CD4,42.596547052550214,-0.31068815273061406,0.09242737797069583,-3.3614299091024518,0.0007754003358424866,0.011983186010325804,TP1M
SP1,Pooled_CD4,23.081682891331475,0.14370690935245647,0.14702030348373196,0.9774630166530562,0.3283399785007335,0.5946283210839338,TP1M
PRR13,Pooled_CD4,191.03834275332972,-0.02738211750573984,0.054956519468700483,-0.49825057646408705,0.6183074384629126,0.812711666593215,TP1M
PCBP2,Pooled_CD4,426.2968264612156,0.09867832403770778,0.044449680211325025,2.2200007642027133,0.026418715739309918,0.13087981527459852,TP1M
MAP3K12,Pooled_CD4,56.27053834367647,0.3840213134967909,0.09653420221477862,3.978085535346148,6.947238163934628e-05,0.0019074201293110932,TP1M
ATF7,Pooled_CD4,21.1195775006326,0.23432301638566785,0.13534266636006484,1.7313314617452287,0.08339266312223197,0.2699593366034092,TP1M
ATP5MC2,Pooled_CD4,672.3773499350887,-0.11896025726852678,0.05313435168912073,-2.238857791368967,0.02516517058957364,0.12684537370099072,TP1M
CALCOCO1,Pooled_CD4,25.01942216947571,-0.21407718426687702,0.13543662125973116,-1.580644749371991,0.11395928787184165,0.3280779344247196,TP1M
SMUG1,Pooled_CD4,10.260207398496348,0.1308904837043992,0.18280185709587266,0.7160238182687176,0.4739766418931296,,TP1M
CBX5,Pooled_CD4,70.7552748886861,-0.15587768687946452,0.08200329732479239,-1.900870964518367,0.05731891607337035,0.21555955087542047,TP1M
HNRNPA1,Pooled_CD4,1243.2102316461785,0.04315377096585103,0.053987029015225674,0.7993359099957251,0.42409566189240666,0.676179862457671,TP1M
COPZ1,Pooled_CD4,45.85136492344634,-0.02975962968273659,0.09656278796190222,-0.30818942069566096,0.7579382020151194,0.8897530354991762,TP1M
ITGA5,Pooled_CD4,10.748979124519973,0.1185726780276911,0.18908923918923784,0.6270725850719895,0.5306116566727599,,TP1M
NCKAP1L,Pooled_CD4,58.33435375885922,-0.0754319718239058,0.08881997299754858,-0.8492681238035021,0.39573211384308693,0.6496899559794687,TP1M
TESPA1,Pooled_CD4,114.81088537284668,-0.08340036001294347,0.056548877118502,-1.474836712286477,0.14025644851551042,0.37142615512944704,TP1M
BLOC1S1,Pooled_CD4,111.47675357898038,0.036604951745500616,0.07815923988390296,0.4683381235522926,0.6395428095485454,0.8211536073752823,TP1M
CD63,Pooled_CD4,89.90341406033536,0.13683331857509487,0.09563762491447625,1.4307477700063942,0.15250251700128714,0.39000729339315127,TP1M
GDF11,Pooled_CD4,22.41353084657186,0.26578758744698205,0.1289633273561642,2.06095479153499,0.039307353280108266,0.17004544219223866,TP1M
SARNP,Pooled_CD4,14.168712939299642,0.35836964705114854,0.14380178715258887,2.4921084372260305,0.012698726154826505,0.08047197856178256,TP1M
ORMDL2,Pooled_CD4,36.54000630924628,-0.04032344311695404,0.10582839925758566,-0.3810266752576218,0.7031834549200798,0.8588456300684549,TP1M
PYM1,Pooled_CD4,34.57769102928894,0.054203655956119874,0.11712205055485025,0.4627963368070932,0.6435103572171483,0.8233793734270626,TP1M
DGKA,Pooled_CD4,126.75000776927895,-0.06372906080663104,0.06412165274149938,-0.993877389024094,0.32028256363668983,0.5864383952778733,TP1M
RAB5B,Pooled_CD4,19.312974810053277,-0.014459123404464837,0.12727827432925332,-0.11360244692712328,0.9095529475439218,0.9621367946404327,TP1M
RPS26,Pooled_CD4,3771.1096765175153,-0.26198375114731626,0.34519491736337377,-0.7589444049419063,0.4478858143958643,0.694514847743839,TP1M
PA2G4,Pooled_CD4,192.17485052226266,-0.08683890743083392,0.0606204126892776,-1.4325027425323646,0.15199999379229778,0.3894004713859303,TP1M
RPL41,Pooled_CD4,13981.890565120244,-0.015616983684737903,0.04426968828363582,-0.3527692263085277,0.7242614562470593,0.8711968363341577,TP1M
ESYT1,Pooled_CD4,44.69320241516687,-0.03243336504077763,0.11719227356642194,-0.27675344161998133,0.7819694334118912,0.9013900278597542,TP1M
MYL6B,Pooled_CD4,11.103475479290235,0.3322619269521553,0.1879029534339353,1.7682634619629598,0.07701686918894297,0.2571247444076294,TP1M
MYL6,Pooled_CD4,869.0012761413511,0.13626995588987556,0.06072030523292584,2.2442238287033938,0.02481800361365349,0.12551923914357946,TP1M
SMARCC2,Pooled_CD4,56.00822589189032,-0.17551876288606846,0.08319699220484239,-2.109676783193282,0.034886205596897896,0.15653222780797546,TP1M
RNF41,Pooled_CD4,22.589922397425873,-0.0811574797425928,0.13565110458606558,-0.5982810091391582,0.549652446025771,0.7680935060992851,TP1M
NABP2,Pooled_CD4,15.510986861439521,-0.0984534787206146,0.16452234561551624,-0.5984201012468995,0.5495596565419305,0.7680935060992851,TP1M
COQ10A,Pooled_CD4,39.41173148772623,-0.11349278658061156,0.1204595724678057,-0.9421649459277626,0.34610819776227897,0.6100940292798771,TP1M
CS,Pooled_CD4,37.46816703196809,0.1518991203449935,0.10183482662933253,1.491622516311531,0.13579813204779104,0.36276005884294227,TP1M
CNPY2,Pooled_CD4,68.83375877081339,0.14098226940026465,0.10046744840253943,1.403263162764878,0.16053837868492682,0.40167880894163677,TP1M
IL23A,Pooled_CD4,39.27899580632837,0.2583486296340063,0.2335614909991263,1.106126821373018,0.268671631080618,0.5344705515078846,TP1M
STAT2,Pooled_CD4,26.398963792814023,0.03499305722933022,0.12319816461942928,0.2840387869204632,0.7763806565407856,0.8981479906665724,TP1M
BAZ2A,Pooled_CD4,70.23256442361436,-0.09980487507391343,0.08454392056388775,-1.180509188694335,0.23779775804337888,0.5002764357753672,TP1M
ATP5F1B,Pooled_CD4,135.07092507586069,0.035224312530079155,0.07210104164923851,0.48854096590504903,0.6251667162423323,0.8148580613374637,TP1M
PTGES3,Pooled_CD4,341.08432893456506,0.16921842841823712,0.044863891305908996,3.771817902829785,0.0001620625126161924,0.0036113333035220187,TP1M
NACA,Pooled_CD4,4071.9005905352014,-0.044591426648419454,0.045984688186038646,-0.9697016204180287,0.33219524253562205,0.5988987692289858,TP1M
PRIM1,Pooled_CD4,27.290052785495753,0.027238895764246353,0.11726266197199815,0.23228959078850597,0.816313096701146,0.9181875933748042,TP1M
STAT6,Pooled_CD4,50.83359533876728,-0.22656253378825103,0.09320382412540948,-2.4308287338446766,0.015064333473744931,0.08974880237949394,TP1M
SHMT2,Pooled_CD4,17.303716596076978,0.1545161628505502,0.1511459185186665,1.022297951310326,0.3066399025840749,0.5741328970201653,TP1M
R3HDM2,Pooled_CD4,108.12763031274974,-0.35158717423483193,0.0656478237690154,-5.355656197711991,8.524646674040119e-08,9.222679336479637e-06,TP1M
ARHGAP9,Pooled_CD4,77.43949004053572,-0.2333844005649509,0.07132459037576198,-3.272144983033246,0.0010673482666249071,0.015046181838339378,TP1M
MARS,Pooled_CD4,31.005336652239905,0.10077747029318432,0.10298590861310801,0.9785559175069258,0.3277994495706522,0.5944403324868439,TP1M
DDIT3,Pooled_CD4,196.11954131162665,0.14191355775575845,0.18989240358133738,0.7473366763456235,0.45486035885633747,0.6985222922960095,TP1M
MBD6,Pooled_CD4,15.125586034037141,0.07969073980235024,0.1518069631035763,0.5249478559687547,0.5996194402187335,0.8024411505157167,TP1M
DCTN2,Pooled_CD4,40.756935992404266,-0.0740394999978839,0.09958465337036888,-0.7434830316928545,0.4571892908966695,0.7003730877372537,TP1M
DTX3,Pooled_CD4,10.572465673217373,-0.003398119731713167,0.19702281392819068,-0.01724734138124576,0.986239294835017,,TP1M
OS9,Pooled_CD4,47.31318418944251,-0.0861113120809029,0.09323667886688942,-0.9235776426983296,0.35570625857245064,0.6180570237395892,TP1M
AGAP2,Pooled_CD4,16.261344546049543,-0.07421518779759152,0.14871987821172372,-0.49902668486546053,0.6177605851557507,0.812711666593215,TP1M
TSPAN31,Pooled_CD4,18.488901688598457,-0.09996034536144044,0.1503514917660478,-0.6648443868916328,0.506150029209405,0.736754153179124,TP1M
CDK4,Pooled_CD4,22.948335735759677,-0.19403630203673997,0.12386780359303984,-1.5664789106476327,0.11723654199880193,0.3335663095515359,TP1M
MARCH9,Pooled_CD4,46.18357903126164,-0.23536815574580933,0.10633713325757405,-2.2134145292001732,0.02686907988592401,0.13230717767046352,TP1M
TSFM,Pooled_CD4,26.064107510283883,0.06738876862993258,0.12250943790743275,0.5500700173063486,0.5822713504914963,0.7908207410521045,TP1M
CTDSP2,Pooled_CD4,54.16013970736776,-0.10101314399475363,0.10190280243277648,-0.9912695390432491,0.3215539827925318,0.5879011710865172,TP1M
AC084033.3,Pooled_CD4,23.8448463628785,0.20236972480732435,0.15090453266200843,1.341044707123451,0.17990593776712382,0.4275701449957272,TP1M
ATP23,Pooled_CD4,13.384348823916843,0.3173843441922382,0.203904230232432,1.556536339782894,0.11958060832000433,0.3372380963765895,TP1M
SLC16A7,Pooled_CD4,57.21355483714712,0.0021583118837558554,0.10011254084792001,0.021558856317856583,0.9827998537986794,0.991936086582907,TP1M
USP15,Pooled_CD4,204.93313393679642,-0.1439393275845606,0.06203256368290745,-2.320383344469477,0.02032014907800487,0.10881629330509782,TP1M
MON2,Pooled_CD4,38.11852547106322,0.09250565387074319,0.09922978798629242,0.932236738060167,0.3512141931922165,0.6145865690008392,TP1M
AC048341.1,Pooled_CD4,13.505000889600765,0.35395926791674254,0.1641242917643262,2.1566537415741562,0.031032653811141925,0.14560575782537677,TP1M
RXYLT1,Pooled_CD4,16.45670561090804,0.13840812526936785,0.13869248379224894,0.9979497192990859,0.31830374083600343,0.5847404430687434,TP1M
C12orf66,Pooled_CD4,10.338300044536304,0.03858936778033825,0.18489708534956464,0.20870728009249884,0.8346767566041914,,TP1M
XPOT,Pooled_CD4,28.13248116365953,0.0543077159760229,0.10543676800686713,0.5150737925927872,0.6065014553984931,0.8060411900569255,TP1M
TBK1,Pooled_CD4,14.099312687357827,0.10849281793943004,0.14468285769263123,0.7498664297184091,0.45333515480630193,0.6976184148895164,TP1M
RASSF3,Pooled_CD4,54.76114038420957,0.09303371040781956,0.10204266649119915,0.9117138311535931,0.3619193810997129,0.6236676315580233,TP1M
GNS,Pooled_CD4,13.255887653095026,0.2948036681737683,0.17181143481174818,1.715855923657126,0.0861884156014142,0.2754265935207864,TP1M
LEMD3,Pooled_CD4,35.321832673681115,0.14271668159667655,0.10092032345634405,1.414152043006607,0.15731726532793633,0.3969043425635995,TP1M
LLPH,Pooled_CD4,93.25650122281661,-0.00715981482876986,0.07315255830358007,-0.09787511188681777,0.9220314629182289,0.968604850587825,TP1M
TMBIM4,Pooled_CD4,136.52760662261767,0.25946101962970786,0.07949326964712256,3.263936944366203,0.0010987561595631947,0.015346076592052272,TP1M
HELB,Pooled_CD4,83.73128561198713,0.07638170674485194,0.09504228458769891,0.803660255813525,0.4215932133907959,0.6744949288388966,TP1M
CAND1,Pooled_CD4,76.76748665337931,-0.033008377818989125,0.0798956917875282,-0.41314340085783907,0.679501553020408,0.8453370659257897,TP1M
DYRK2,Pooled_CD4,77.55068829872499,-0.12355178009278447,0.0939519531989995,-1.315052810356051,0.18849215454895984,0.4387570731861507,TP1M
MDM1,Pooled_CD4,17.475466041275176,0.07026346346195447,0.1700996575643557,0.41307233928657927,0.6795536145506582,0.8453370659257897,TP1M
RAP1B,Pooled_CD4,336.79709278334803,0.12133361511884339,0.03888542684259933,3.1202850263153428,0.0018067612223916483,0.022002402161751474,TP1M
NUP107,Pooled_CD4,24.291631310806117,0.20456500759547777,0.11915705510090574,1.7167679028509562,0.08602158772528702,0.2750112001581446,TP1M
SLC35E3,Pooled_CD4,16.93126224138493,0.0735269819136268,0.14880854904552054,0.4941045550490174,0.6212323411135976,0.8133110183116461,TP1M
MDM2,Pooled_CD4,38.8649186979587,0.13264047214956018,0.11868207331297423,1.117611686811171,0.2637328752347313,0.5290959187388522,TP1M
CPSF6,Pooled_CD4,48.85874904209077,-0.001423976013217769,0.08846704854980732,-0.016096117555182875,0.9871577108569939,0.9934122824949393,TP1M
LYZ,Pooled_CD4,161.6413692105249,0.19894718108426662,0.28646988148078556,0.6944785261748735,0.48738216301638904,0.723465469659444,TP1M
AC020656.1,Pooled_CD4,29.12006771603058,0.3484392161571308,0.3981208499535044,0.8752096661047122,0.381459834746228,0.639765820350616,TP1M
YEATS4,Pooled_CD4,63.39307398425094,0.052311680740002954,0.10494675003707035,0.4984592731220823,0.6181603680265462,0.812711666593215,TP1M
FRS2,Pooled_CD4,21.640543974362764,0.24872912151651916,0.13447851701558605,1.8495825730119515,0.06437373647272186,0.23174526440084534,TP1M
CCT2,Pooled_CD4,108.01357767431466,0.17929435102879931,0.0708160401363619,2.531832487153388,0.01134681843661643,0.0749606017607707,TP1M
RAB3IP,Pooled_CD4,23.407851368197363,0.07848302058201692,0.11685313861589043,0.6716381049891997,0.501814113702026,0.7333925692929828,TP1M
AC025159.1,Pooled_CD4,27.64713651068609,0.10871420850493957,0.1437300093401839,0.756377940862941,0.4494226298843099,0.6949566767283165,TP1M
CNOT2,Pooled_CD4,93.11359926539936,0.13664496812040436,0.07491800501674822,1.8239269463976895,0.068163117270899,0.23821988315883008,TP1M
ZFC3H1,Pooled_CD4,75.48379855773683,-0.36356141532786274,0.09345679306367738,-3.890155048227985,0.00010018019219330452,0.002535068253298367,TP1M
THAP2,Pooled_CD4,31.892080980439893,-0.11221431581579563,0.1522641861301953,-0.7369711727211116,0.46113988012295326,0.7044557517233612,TP1M
TMEM19,Pooled_CD4,12.956604555620306,-0.17990789820227965,0.1762183845774152,-1.020937166310497,0.30728420902344444,0.5745649424755649,TP1M
RAB21,Pooled_CD4,126.92375439652818,0.2553027101657381,0.07387133719059012,3.4560456040893093,0.0005481625703936852,0.009278987727865895,TP1M
TBC1D15,Pooled_CD4,104.62091175117277,0.4432684148281692,0.0938085406005629,4.725245825064135,2.2983715052800174e-06,0.00012900258110462654,TP1M
ATXN7L3B,Pooled_CD4,155.6542997471169,-0.0581639799735746,0.06581102763029269,-0.8838029440950689,0.376802596838302,0.6352864927943566,TP1M
GLIPR1,Pooled_CD4,188.52778384739028,0.28481010575897964,0.10392085792930175,2.7406442886830127,0.006131885196057211,0.05030167361380998,TP1M
KRR1,Pooled_CD4,200.77204283166012,0.08037097048699994,0.06614278559201284,1.2151131792777903,0.2243229276552805,0.48524214863711074,TP1M
PHLDA1,Pooled_CD4,40.91465211672217,0.24880551644262344,0.15858807531387473,1.568879097310387,0.11667611328178266,0.33256479024379826,TP1M
NAP1L1,Pooled_CD4,1099.1004535847196,0.034693569857130534,0.04719342461815233,0.7351356706541299,0.4622568720730116,0.7047081274277344,TP1M
OSBPL8,Pooled_CD4,228.81659199266116,0.0845917529145657,0.050771939558799155,1.6661122984399621,0.09569104943860811,0.2946921138858125,TP1M
ZDHHC17,Pooled_CD4,26.88452400603976,-0.08105444289275686,0.12068651813189037,-0.6716114123383508,0.5018311110446827,0.7333925692929828,TP1M
PPP1R12A,Pooled_CD4,141.9031229764443,-0.272078655900001,0.06380429329229557,-4.264268779744557,2.005579067336314e-05,0.0007414231901028163,TP1M
CCDC59,Pooled_CD4,240.24207068906577,0.17089672882083537,0.060942880963765746,2.8042115193478283,0.0050439802680719206,0.04440249139287369,TP1M
METTL25,Pooled_CD4,12.681211830758675,0.16922784244560835,0.1584891376734961,1.0677567240868904,0.28563026374308875,0.5537333907462182,TP1M
C12orf29,Pooled_CD4,30.072431555880847,0.231964585897161,0.11200134474311854,2.0710875072900685,0.0383506191026561,0.16702880490159147,TP1M
CEP290,Pooled_CD4,48.38338386022334,-0.297272264294516,0.12887949691193049,-2.3065908186905504,0.02107764186871056,0.111783921089883,TP1M
DUSP6,Pooled_CD4,28.773265501787186,-0.02231363483047393,0.15984178007217514,-0.13959826285967541,0.8889774132192894,0.9537534334121868,TP1M
POC1B,Pooled_CD4,17.25223769819531,0.08039791104014395,0.13481006199241943,0.5963791563619698,0.5509219617312235,0.7688600568935472,TP1M
ATP2B1,Pooled_CD4,176.1736379964289,0.15704299517385062,0.11206045197170807,1.4014131873526559,0.16109055103937786,0.4023867703843501,TP1M
ATP2B1-AS1,Pooled_CD4,86.68363666670216,-0.06494649926917138,0.11840540643006116,-0.5485095759333718,0.5833420558542515,0.7913671395407091,TP1M
BTG1,Pooled_CD4,3227.715422024903,-0.16235474598720903,0.07678963883149563,-2.1142793280155194,0.03449141689110129,0.15538830844421914,TP1M
AC025164.1,Pooled_CD4,54.81081731624313,0.10194087137169902,0.10771131181162542,0.9464267926657672,0.34393094519022427,0.608976400817131,TP1M
EEA1,Pooled_CD4,64.9528446947491,-0.3833495007922254,0.11845327408359786,-3.2362929919664207,0.0012109302150382798,0.016586411110570198,TP1M
NUDT4,Pooled_CD4,58.004076241400874,0.1759160854762207,0.09942107299857288,1.7694044146832517,0.07682640943172274,0.25692742199249563,TP1M
UBE2N,Pooled_CD4,118.98542263849353,0.30583355896287107,0.06614995471171527,4.623337389960562,3.7761478003679023e-06,0.00019046583330909722,TP1M
MRPL42,Pooled_CD4,68.49863887615189,0.2634475107611425,0.09396785562636975,2.8035918134457503,0.005053684106231066,0.04443551455007645,TP1M
SOCS2,Pooled_CD4,19.877916761892976,0.47518186202095336,0.1958033943521992,2.4268315858009344,0.01523132454291211,0.0903258652206646,TP1M
PLXNC1,Pooled_CD4,12.311937617248216,-0.026652843713153282,0.16943241384764526,-0.15730663990374175,0.8750031875245465,0.9473791332891812,TP1M
CEP83,Pooled_CD4,14.981087170421139,-0.1534296618527466,0.14570428255232207,-1.053020948767586,0.29233139102426253,0.5592654623260174,TP1M
NDUFA12,Pooled_CD4,170.57793592413307,0.28791880186755425,0.07416508455957099,3.882134073969695,0.0001035437586188866,0.0025851309635116673,TP1M
NR2C1,Pooled_CD4,19.75343746080022,-0.05225291878346434,0.13108916397861403,-0.39860593505645453,0.6901835877655473,0.8527170930368255,TP1M
VEZT,Pooled_CD4,35.75006399287366,0.2153949467919114,0.11065282389070094,1.9465833696632193,0.05158470398376503,0.20150696768121715,TP1M
METAP2,Pooled_CD4,146.4290109917219,0.026641829507272,0.05871441604234629,0.4537527800337357,0.6500067737045706,0.8273577544297586,TP1M
SNRPF,Pooled_CD4,227.4794505866064,0.06983566786301086,0.05042433718118019,1.3849595605408482,0.16606483311019427,0.4083833716816818,TP1M
LTA4H,Pooled_CD4,45.33277379733031,-0.012704114585153112,0.09929173060887823,-0.12794735782374575,0.8981906328834247,0.957680537318754,TP1M
ELK3,Pooled_CD4,66.54425733748847,0.2847494160293111,0.09337015835600095,3.049683336121386,0.002290827655650132,0.026431264991388308,TP1M
CDK17,Pooled_CD4,40.52055021823374,-0.05554635668452338,0.0999928678969032,-0.5555031859051586,0.5785505315886967,0.7877942042539999,TP1M
NEDD1,Pooled_CD4,25.589068869450657,0.2721369096138605,0.13755736581165842,1.978352144271696,0.04788899442363281,0.192386345447385,TP1M
TMPO,Pooled_CD4,144.32464400465489,-0.2851828354479676,0.0799321094229213,-3.56781320431647,0.0003599729715605768,0.006820300082994177,TP1M
SLC25A3,Pooled_CD4,346.01765509970073,0.033853310704425515,0.056745184395747196,0.596584733399204,0.5507846664242081,0.7688600568935472,TP1M
IKBIP,Pooled_CD4,12.128284947920173,-0.13330370090164337,0.1759039568446983,-0.757820934177929,0.44855818827749616,0.6945894611505923,TP1M
APAF1,Pooled_CD4,16.059423141343146,-0.1560715880840153,0.14298875429591604,-1.091495543495849,0.2750548917746687,0.5414780503950163,TP1M
UHRF1BP1L,Pooled_CD4,17.382994766722422,-0.03408497144908115,0.13006728136979132,-0.26205646101093594,0.7932779130934045,0.906863647969719,TP1M
ACTR6,Pooled_CD4,57.84696563852148,0.15130887728661602,0.1009338153899854,1.4990900393687963,0.1338502752709394,0.35997511773775565,TP1M
SCYL2,Pooled_CD4,20.005642112715687,0.20657760957986987,0.12564297218768564,1.644163664572372,0.10014240020110517,0.30306622076441664,TP1M
UTP20,Pooled_CD4,17.308081141734878,0.12303436119964427,0.14442834398648322,0.8518713003533354,0.3942855274041408,0.648811467249023,TP1M
